ID,First Name,Last Name,Position,Worth,Source,Age,Unnamed: 0,Gender,Country,Image
7453,Georg,Schaeffler,31.0,25.3 BUSD,Automotive  ==> auto parts,53 years old,82,M,None,https://specials-images.forbesimg.com/imageserve/5a7e12b631358e4955ad0fb2/416x416.jpg?background=000000&cropX1=835&cropX2=3880&cropY1=0&cropY2=3042
1720,Susanne,Klatten,32.0,25.0 BUSD,"Automotive  ==> BMW, pharmaceuticals",56 years old,83,None,None,https://specials-images.forbesimg.com/imageserve/5a7e45f64bbe6f2652f5295a/416x416.jpg?background=000000&cropX1=10&cropX2=1120&cropY1=126&cropY2=1236
5066,David,Thomson,33.0,25.0 BUSD,Media & Entertainment  ==> media,61 years old,84,None,Canada,https://specials-images.forbesimg.com/imageserve/5a7ba72aa7ea43169012f1b4/416x416.jpg?background=000000&cropX1=566&cropX2=3532&cropY1=6&cropY2=2972
6374,Jacqueline,Mars,34.0,23.6 BUSD,"Food and Beverage  ==> candy, pet food",78 years old,85,F,None,https://specials-images.forbesimg.com/imageserve/59d50d06a7ea436b47b36d84/416x416.jpg?background=000000&cropX1=154&cropX2=1649&cropY1=394&cropY2=1889
2424,John,Mars,35.0,23.6 BUSD,"Food and Beverage  ==> candy, pet food",82 years old,86,M,None,https://specials-images.forbesimg.com/imageserve/59d50d06a7ea436b47b36d84/416x416.jpg?background=000000&cropX1=154&cropX2=1649&cropY1=394&cropY2=1889
9363,Joseph,Safra,36.0,23.5 BUSD,Finance and Investments  ==> banking,79 years old,87,M,None,https:http://specials-images.forbesimg.com/imageserve/5722763231358e1869e2bbc0/416x416.jpg?background=000000&cropX1=161&cropX2=647&cropY1=16&cropY2=502
2313,Giovanni,Ferrero,37.0,23.0 BUSD,"Food and Beverage  ==> Nutella, chocolates",53 years old,88,None,None,https:http://specials-images.forbesimg.com/imageserve/5722763231358e1869e2bbc0/416x416.jpg?background=000000&cropX1=161&cropX2=647&cropY1=16&cropY2=502
5633,Dietrich,Mateschitz,38.0,23.0 BUSD,Food and Beverage  ==> Red Bull,74 years old,89,M,None,https://specials-images.forbesimg.com/imageserve/5a7b6c3831358e4955acdba2/416x416.jpg?background=000000&cropX1=790&cropX2=3611&cropY1=12&cropY2=2832
9371,Michael,Dell,39.0,22.7 BUSD,Technology  ==> Dell computers,53 years old,90,M,United States,https://specials-images.forbesimg.com/imageserve/58c1d2e731358e1a35acba6b/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=163&cropY2=907
9720,Masayoshi,Son,40.0,22.7 BUSD,"Telecom  ==> internet, telecom",60 years old,91,M,None,https://specials-images.forbesimg.com/imageserve/5ac24da531358e4112b689b7/416x416.jpg?background=000000&cropX1=864&cropX2=4200&cropY1=0&cropY2=3334
3860,Serge,Dassault,41.0,22.6 BUSD,Diversified  ==> diversified,93 years old,92,None,None,https://specials-images.forbesimg.com/imageserve/5a7dfc4a31358e4955ad0b78/416x416.jpg?background=000000&cropX1=598&cropX2=3315&cropY1=99&cropY2=2816
8717,Stefan,Quandt,42.0,22.0 BUSD,Automotive  ==> BMW,52 years old,93,None,Germany,https://specials-images.forbesimg.com/imageserve/56c7cdc0e4b062f6b59a2400/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=3&cropY2=743
4061,Yang,Yang,43.0,21.9 BUSD,Real Estate  ==> real estate,1983,94,F,China,https://specials-images.forbesimg.com/imageserve/5a0b1b83a7ea436b47b558ba/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=3&cropY2=602
4607,Paul,Allen,44.0,21.7 BUSD,"Technology  ==> Microsoft, investments",65 years old,95,M,None,https:http://specials-images.forbesimg.com/imageserve/57f4fbeb4bbe6f75c4fda22d/416x416.jpg?background=000000&cropX1=82&cropX2=675&cropY1=8&cropY2=601
4134,Leonardo,Del vecchio,45.0,21.2 BUSD,Fashion & Retail  ==> eyeglasses,83 years old,96,M,None,https://specials-images.forbesimg.com/imageserve/5a7f931f31358e4955ad1e20/416x416.jpg?background=000000&cropX1=4&cropX2=1440&cropY1=4&cropY2=1440
5446,Dieter,Schwarz,46.0,20.9 BUSD,Fashion & Retail  ==> retail,78 years old,97,M,None,https://specials-images.forbesimg.com/imageserve/5a7f931f31358e4955ad1e20/416x416.jpg?background=000000&cropX1=4&cropX2=1440&cropY1=4&cropY2=1440
6816,Thomas,Peterffy,47.0,20.3 BUSD,Finance and Investments  ==> discount brokerage,73 years old,98,M,United States,https://specials-images.forbesimg.com/imageserve/59d55c694bbe6f37dda00008/416x416.jpg?background=000000&cropX1=904&cropX2=2836&cropY1=905&cropY2=2839
8745,Theo,Albrecht,48.0,20.2 BUSD,"Fashion & Retail  ==> Aldi, Trader Joe's",67 years old,99,None,None,https://specials-images.forbesimg.com/imageserve/59d55c694bbe6f37dda00008/416x416.jpg?background=000000&cropX1=904&cropX2=2836&cropY1=905&cropY2=2839
9320,Len,Blavatnik,49.0,20.2 BUSD,Diversified  ==> diversified,61 years old,100,None,United States,https://specials-images.forbesimg.com/imageserve/59d50f2831358e542c034f95/416x416.jpg?background=000000&cropX1=963&cropX2=2028&cropY1=234&cropY2=1299
1099,He,He,50.0,20.1 BUSD,Manufacturing  ==> home appliances,75 years old,101,M,None,https://specials-images.forbesimg.com/imageserve/5a7cb54ca7ea431690130761/416x416.jpg?background=000000&cropX1=210&cropX2=1953&cropY1=660&cropY2=2404
9051,Lui,Lui,51.0,20.1 BUSD,Gambling & Casinos  ==> casinos,89 years old,102,M,None,https://specials-images.forbesimg.com/imageserve/5a7e7153a7ea431690132553/416x416.jpg?background=000000&cropX1=1591&cropX2=4746&cropY1=14&cropY2=3168
5751,James,Simons,52.0,20.0 BUSD,Finance and Investments  ==> hedge funds,80 years old,103,M,None,https://specials-images.forbesimg.com/imageserve/5a8d914e4bbe6f2652f61c2f/416x416.jpg?background=000000&cropX1=2670&cropX2=3520&cropY1=341&cropY2=1190
1146,Henry,Sy,53.0,20.0 BUSD,Diversified  ==> diversified,93 years old,104,M,None,https://specials-images.forbesimg.com/imageserve/5a8ed22d31358e4955ae072b/416x416.jpg?background=000000&cropX1=568&cropX2=3083&cropY1=131&cropY2=2647
8968,Elon,Musk,54.0,19.9 BUSD,Automotive  ==> Tesla Motors,46 years old,105,None,USA,https://specials-images.forbesimg.com/imageserve/5a8d90fd4bbe6f2652f61c15/416x416.jpg?background=000000&cropX1=0&cropX2=1999&cropY1=159&cropY2=2159
3450,Hinduja,Hinduja,55.0,19.5 BUSD,Diversified  ==> diversified,,106,M,None,https://specials-images.forbesimg.com/imageserve/5a8159ea4bbe6f2652f547d4/416x416.jpg?background=000000&cropX1=1029&cropX2=3189&cropY1=6&cropY2=2165
5827,Tadashi,Yanai,56.0,19.5 BUSD,Fashion & Retail  ==> fashion retail,69 years old,107,None,None,https://specials-images.forbesimg.com/imageserve/5ac24e1ca7ea432fbc1dc7fa/416x416.jpg?background=000000&cropX1=874&cropX2=2885&cropY1=491&cropY2=2501
9131,Vladimir,Lisin,57.0,19.1 BUSD,"Metals & Mining  ==> steel, transport",62 years old,108,Male,None,https://specials-images.forbesimg.com/imageserve/5a80c93d31358e4955ad2cb5/416x416.jpg?background=000000&cropX1=9&cropX2=1871&cropY1=148&cropY2=2012
8944,Laurene,Powell jobs,58.0,18.8 BUSD,"Philanthropy/NGO  ==> Apple, Disney",54 years old,109,Female,United States,https://specials-images.forbesimg.com/imageserve/5a270a504bbe6f37e65991c9/416x416.jpg?background=000000&cropX1=1150&cropX2=4486&cropY1=0&cropY2=3333
7060,Azim,Premji,59.0,18.8 BUSD,Technology  ==> software services,72 years old,110,Male,None,https://specials-images.forbesimg.com/imageserve/5a7f0e8231358e4955ad1813/416x416.jpg?background=000000&cropX1=979&cropX2=3562&cropY1=11&cropY2=2592
6071,Alexey,Mordashov,60.0,18.7 BUSD,"Metals & Mining  ==> steel, investments",52 years old,111,M,Russia,https://specials-images.forbesimg.com/imageserve/5a808e7a4bbe6f2652f53d31/416x416.jpg?background=000000&cropX1=846&cropX2=3515&cropY1=0&cropY2=2667
7377,Lee,Lee,61.0,18.6 BUSD,Diversified  ==> Samsung,76 years old,112,M,South Korea,https://specials-images.forbesimg.com/imageserve/58f8d8e84bbe6f1aff4612ef/416x416.jpg?background=000000&cropX1=0&cropX2=705&cropY1=31&cropY2=737
1002,Lakshmi,Mittal,62.0,18.5 BUSD,Metals & Mining  ==> steel,68 years old,113,M,None,https://specials-images.forbesimg.com/imageserve/59cbfbf5a7ea434a34f46a72/416x416.jpg?background=000000&cropX1=15&cropX2=2362&cropY1=10&cropY2=2359
9979,Wang,Wang,63.0,18.2 BUSD,Service  ==> package delivery,48 years old,114,M,China,https://specials-images.forbesimg.com/imageserve/5a7cf9f7a7ea431690130d30/416x416.jpg?background=000000&cropX1=1243&cropX2=2927&cropY1=150&cropY2=1834
5075,Leonid,Mikhelson,64.0,18.0 BUSD,"Energy  ==> gas, chemicals",62 years old,115,M,None,https://specials-images.forbesimg.com/imageserve/5a80ab314bbe6f2652f53efa/416x416.jpg?background=000000&cropX1=654&cropX2=3172&cropY1=5&cropY2=2522
1104,Charoen,Sirivadhanabhakdi,65.0,17.9 BUSD,"Food and Beverage  ==> drinks, real estate",74 years old,116,M,None,https://specials-images.forbesimg.com/imageserve/58a2956ca7ea431f321976b1/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=85&cropY2=829
7817,Pallonji,Mistry,66.0,17.8 BUSD,Construction & Engineering  ==> construction,89 years old,117,M,Ireland,https://specials-images.forbesimg.com/imageserve/222dbe79a423261046cbdb42ac70e16b/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744
4596,Ray,Dalio,67.0,17.7 BUSD,Finance and Investments  ==> hedge funds,68 years old,118,Male,United States,https://specials-images.forbesimg.com/imageserve/5ac959f74bbe6f2310f1e05c/416x416.jpg?background=000000&cropX1=777&cropX2=3143&cropY1=114&cropY2=2478
2325,Takemitsu,Takizaki,68.0,17.5 BUSD,Manufacturing  ==> sensors,73 years old,119,Male,None,https://specials-images.forbesimg.com/imageserve/5a0a24205655325303469e7ab36397dc/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=116&cropY2=860
5306,William,Ding,69.0,17.4 BUSD,Technology  ==> online games,46 years old,120,M,None,https://specials-images.forbesimg.com/imageserve/5a7d09364bbe6f2652f51155/416x416.jpg?background=000000&cropX1=4&cropX2=1672&cropY1=396&cropY2=2063
5529,R.,Hartono,70.0,17.4 BUSD,"Finance and Investments  ==> banking, tobacco",77 years old,121,M,Indonesia,https://specials-images.forbesimg.com/imageserve/b8d46ef97d58d450be629bd0fddc9a6e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=10&cropY2=754
1783,Gina,Rinehart,71.0,17.4 BUSD,Metals & Mining  ==> mining,64 years old,122,Female,Australia,https://specials-images.forbesimg.com/imageserve/59f73f7831358e542c046b65/416x416.jpg?background=000000&cropX1=211&cropX2=1123&cropY1=82&cropY2=995
3712,German,Larrea mota velasco,72.0,17.3 BUSD,Metals & Mining  ==> mining,64 years old,123,M,None,https://specials-images.forbesimg.com/imageserve/597a47174bbe6f3eb800b6b8/416x416.jpg?background=000000&cropX1=1901&cropX2=3603&cropY1=368&cropY2=2069
5531,Carl,Icahn,73.0,16.8 BUSD,Finance and Investments  ==> investments,82 years old,124,M,None,https://specials-images.forbesimg.com/imageserve/57e5739ca7ea430a8a1a2b8f/416x416.jpg?background=000000&cropX1=74&cropX2=744&cropY1=74&cropY2=744
6770,Stefan,Persson,74.0,16.8 BUSD,Fashion & Retail  ==> H&M,70 years old,125,None,None,https://specials-images.forbesimg.com/imageserve/5a8121d54bbe6f2652f545f0/416x416.jpg?background=000000&cropX1=599&cropX2=2597&cropY1=15&cropY2=2015
5569,Michael,Hartono,75.0,16.7 BUSD,"Manufacturing  ==> banking, tobacco",78 years old,126,None,None,https://specials-images.forbesimg.com/imageserve/5a8121d54bbe6f2652f545f0/416x416.jpg?background=000000&cropX1=599&cropX2=2597&cropY1=15&cropY2=2015
7673,Joseph,Lau,76.0,16.7 BUSD,Real Estate  ==> real estate,66 years old,127,M,None,https://specials-images.forbesimg.com/imageserve/5a7e6ca6a7ea431690132547/416x416.jpg?background=000000&cropX1=125&cropX2=1076&cropY1=81&cropY2=1033
3303,Thomas,Kwok,77.0,16.5 BUSD,Real Estate  ==> real estate,,128,M,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a579cfd4bbe6f2652f2517c/416x416.jpg?background=000000&cropX1=152&cropX2=1061&cropY1=6&cropY2=915
9414,Vagit,Alekperov,78.0,16.4 BUSD,Energy  ==> oil,67 years old,129,M,Russia,https://specials-images.forbesimg.com/imageserve/5a80c400a7ea431690133cb7/416x416.jpg?background=000000&cropX1=481&cropX2=2139&cropY1=0&cropY2=1658
3173,James,Ratcliffe,79.0,16.4 BUSD,Manufacturing  ==> chemicals,65 years old,130,M,None,https://specials-images.forbesimg.com/imageserve/5a815b254bbe6f2652f547e0/416x416.jpg?background=000000&cropX1=252&cropX2=2046&cropY1=814&cropY2=2608
6648,Donald,Bren,80.0,16.3 BUSD,Real Estate  ==> real estate,86 years old,131,None,United States,https://specials-images.forbesimg.com/imageserve/57e575c94bbe6f24d1f891ce/416x416.jpg?background=000000&cropX1=126&cropX2=651&cropY1=31&cropY2=556
5914,Iris,Fontbona,81.0,16.3 BUSD,Metals & Mining  ==> mining,75 years old,132,F,None,https://specials-images.forbesimg.com/imageserve/57e575c94bbe6f24d1f891ce/416x416.jpg?background=000000&cropX1=126&cropX2=651&cropY1=31&cropY2=556
5549,Gennady,Timchenko,82.0,16.0 BUSD,"Energy  ==> oil, gas",65 years old,133,M,None,https://specials-images.forbesimg.com/imageserve/5a80a596a7ea431690133b09/416x416.jpg?background=000000&cropX1=5&cropX2=2533&cropY1=460&cropY2=2990
7352,Abigail,Johnson,83.0,15.9 BUSD,Finance and Investments  ==> money management,56 years old,134,None,United States,https:http://specials-images.forbesimg.com/imageserve/57e570c54bbe6f24d1f891b6/416x416.jpg?background=000000&cropX1=63&cropX2=615&cropY1=68&cropY2=621
1949,Vladimir,Potanin,84.0,15.9 BUSD,Metals & Mining  ==> metals,57 years old,135,None,None,https://specials-images.forbesimg.com/imageserve/5a80c98d31358e4955ad2cc0/416x416.jpg?background=000000&cropX1=75&cropX2=2250&cropY1=5&cropY2=2181
5249,Lukas,Walton,85.0,15.9 BUSD,Fashion & Retail  ==> Walmart,1988,136,Male,United States,https://specials-images.forbesimg.com/imageserve/5a80c98d31358e4955ad2cc0/416x416.jpg?background=000000&cropX1=75&cropX2=2250&cropY1=5&cropY2=2181
7180,Charlene,De carvalho-heineken,86.0,15.8 BUSD,Food and Beverage  ==> Heineken,63 years old,137,None,None,https://specials-images.forbesimg.com/imageserve/5a7fd414a7ea4316901331b7/416x416.jpg?background=000000&cropX1=0&cropX2=3280&cropY1=887&cropY2=4168
4310,Zhang,Zhang,87.0,15.6 BUSD,Technology  ==> internet media,46 years old,138,Male,China,https://specials-images.forbesimg.com/imageserve/8c2c90c2667221740e4fe57cde754bf8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=18&cropY2=762
2293,Petr,Kellner,88.0,15.5 BUSD,Finance and Investments  ==> banking,54 years old,139,M,Czech Republic,https://specials-images.forbesimg.com/imageserve/4023ab5df9aad04f544e7dfde9031598/416x416.jpg?background=000000&cropX1=32&cropX2=723&cropY1=3&cropY2=694
2234,Andrey,Melnichenko,89.0,15.5 BUSD,"Energy  ==> coal, fertilizers",46 years old,140,None,None,https://specials-images.forbesimg.com/imageserve/5a809da44bbe6f2652f53def/416x416.jpg?background=000000&cropX1=651&cropX2=3302&cropY1=6&cropY2=2656
4298,David,Reuben,90.0,15.5 BUSD,"Real Estate  ==> investments, real estate",,141,None,None,https://specials-images.forbesimg.com/imageserve/58ee56d9a7ea437ada262e00/416x416.jpg?background=000000&cropX1=253&cropX2=1732&cropY1=64&cropY2=1543
9360,Klaus-michael,Kuehne,91.0,15.3 BUSD,Logistics  ==> shipping,81 years old,142,Male,None,https://specials-images.forbesimg.com/imageserve/5a7e288b31358e4955ad1159/416x416.jpg?background=000000&cropX1=2640&cropX2=4000&cropY1=400&cropY2=1760
9765,Li,Li,92.0,15.3 BUSD,Automotive  ==> automobiles,55 years old,143,None,None,https://specials-images.forbesimg.com/imageserve/5a7ccad231358e4955acf931/416x416.jpg?background=000000&cropX1=488&cropX2=1703&cropY1=161&cropY2=1377
7870,Mikhail,Fridman,93.0,15.1 BUSD,"Energy  ==> oil, banking, telecom",54 years old,144,Male,None,https://specials-images.forbesimg.com/imageserve/5a80ac47a7ea431690133b64/416x416.jpg?background=000000&cropX1=534&cropX2=3793&cropY1=7&cropY2=3263
3812,Rupert,Murdoch,94.0,15.0 BUSD,"Media & Entertainment  ==> newspapers, TV network",87 years old,145,None,None,https://specials-images.forbesimg.com/imageserve/5a8d934d4bbe6f2652f61c74/416x416.jpg?background=000000&cropX1=0&cropX2=1559&cropY1=81&cropY2=1639
1635,Dhanin,Chearavanont,95.0,14.9 BUSD,Diversified  ==> diversified,79 years old,146,None,None,https://specials-images.forbesimg.com/imageserve/58accecd4bbe6f0e55874019/416x416.jpg?background=000000&cropX1=61&cropX2=684&cropY1=226&cropY2=850
2436,Robert,Kuok,96.0,14.8 BUSD,"Diversified  ==> palm oil, shipping, property",94 years old,147,M,None,https://specials-images.forbesimg.com/imageserve/4f21e64d970512f81a766649fb072f0d/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743
5369,Emmanuel,Besnier,97.0,14.7 BUSD,Food and Beverage  ==> cheese,47 years old,148,M,None,https://specials-images.forbesimg.com/imageserve/4f21e64d970512f81a766649fb072f0d/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743
1811,Shiv,Nadar,98.0,14.6 BUSD,Technology  ==> software services,72 years old,149,Male,India,https://specials-images.forbesimg.com/imageserve/37d84982997cb979720fb6f28fa88067/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=111&cropY2=855
7604,Viktor,Vekselberg,99.0,14.4 BUSD,"Energy  ==> metals, energy",61 years old,150,M,None,https://specials-images.forbesimg.com/imageserve/5a80c89231358e4955ad2ca8/416x416.jpg?background=000000&cropX1=752&cropX2=3164&cropY1=5&cropY2=2416
3224,Aliko,Dangote,100.0,14.1 BUSD,"Manufacturing  ==> cement, sugar, flour",61 years old,151,None,None,https://specials-images.forbesimg.com/imageserve/5a7fd828a7ea43169013322e/416x416.jpg?background=000000&cropX1=240&cropX2=2897&cropY1=11&cropY2=2667
1322,Harold,Hamm,101.0,14.1 BUSD,Energy  ==> oil & gas,72 years old,152,M,None,https://specials-images.forbesimg.com/imageserve/59d563d8a7ea436b47b371d7/416x416.jpg?background=000000&cropX1=1310&cropX2=2937&cropY1=960&cropY2=2589
2175,Steve,Cohen,102.0,14.0 BUSD,Finance and Investments  ==> hedge funds,62 years old,153,M,None,https://specials-images.forbesimg.com/imageserve/5a8d946e4bbe6f2652f61ca6/416x416.jpg?background=000000&cropX1=743&cropX2=3320&cropY1=91&cropY2=2667
9653,Dustin,Moskovitz,103.0,14.0 BUSD,Technology  ==> Facebook,1985,154,M,None,https://specials-images.forbesimg.com/imageserve/5a8d9076a7ea43169014020b/416x416.jpg?background=000000&cropX1=1208&cropX2=3374&cropY1=81&cropY2=2246
1157,Marcel,Telles,104.0,14.0 BUSD,Food and Beverage  ==> beer,68 years old,155,M,Brazil,https://specials-images.forbesimg.com/imageserve/5a7b8dd54bbe6f2652f4f0fa/416x416.jpg?background=000000&cropX1=6&cropX2=1812&cropY1=862&cropY2=2667
6712,Reinhold,Wuerth,105.0,13.6 BUSD,Manufacturing  ==> fasteners,83 years old,156,M,Germany,https://specials-images.forbesimg.com/imageserve/5a7e391a4bbe6f2652f528b8/416x416.jpg?background=000000&cropX1=562&cropX2=2916&cropY1=10&cropY2=2362
9816,Charles,Ergen,106.0,13.4 BUSD,Media & Entertainment  ==> satellite TV,65 years old,157,None,None,https://specials-images.forbesimg.com/imageserve/59d55b4331358e542c035479/416x416.jpg?background=000000&cropX1=1400&cropX2=3175&cropY1=55&cropY2=1832
7758,Eric,Schmidt,107.0,13.4 BUSD,Technology  ==> Google,63 years old,158,None,None,https://specials-images.forbesimg.com/imageserve/58c19b99a7ea431f321ad8d9/416x416.jpg?background=000000&cropX1=90&cropX2=631&cropY1=47&cropY2=588
6780,Philip,Anschutz,108.0,13.0 BUSD,Finance and Investments  ==> investments,78 years old,159,Male,None,https://specials-images.forbesimg.com/imageserve/58c1d4a4a7ea431f321add5b/416x416.jpg?background=000000&cropX1=23&cropX2=732&cropY1=37&cropY2=746
7707,Jim,Kennedy,109.0,13.0 BUSD,Media & Entertainment  ==> media,70 years old,160,M,United States,https://specials-images.forbesimg.com/imageserve/59d5622d31358e542c0354a1/416x416.jpg?background=000000&cropX1=4433&cropX2=5352&cropY1=2354&cropY2=3272
3749,Blair,Parry-okeden,110.0,13.0 BUSD,Media & Entertainment  ==> media,68 years old,161,None,United States,https://specials-images.forbesimg.com/imageserve/59d5622d31358e542c0354a1/416x416.jpg?background=000000&cropX1=4433&cropX2=5352&cropY1=2354&cropY2=3272
4112,Alain,Wertheimer,111.0,13.0 BUSD,Fashion & Retail  ==> Chanel,69 years old,162,None,France,https://specials-images.forbesimg.com/imageserve/5a7de73f31358e4955ad0986/416x416.jpg?background=000000&cropX1=11&cropX2=1445&cropY1=0&cropY2=1434
9985,Gerard,Wertheimer,112.0,13.0 BUSD,Fashion & Retail  ==> Chanel,67 years old,163,M,None,https://specials-images.forbesimg.com/imageserve/5a7df0a7a7ea431690131ba8/416x416.jpg?background=000000&cropX1=5&cropX2=2632&cropY1=235&cropY2=2861
9294,Leonard,Lauder,113.0,12.9 BUSD,Fashion & Retail  ==> Estee Lauder,81 years old,164,Male,United States,https://specials-images.forbesimg.com/imageserve/59d57d2631358e542c035675/416x416.jpg?background=000000&cropX1=0&cropX2=3457&cropY1=258&cropY2=3713
8963,Heinz,Thiele,114.0,12.9 BUSD,Construction & Engineering  ==> brakes,77 years old,165,M,Germany,https://specials-images.forbesimg.com/imageserve/56c7ceace4b062f6b59a2407/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=131&cropY2=874
6080,Dilip,Shanghvi,115.0,12.8 BUSD,Healthcare  ==> pharmaceuticals,62 years old,166,M,India,https://specials-images.forbesimg.com/imageserve/59cbfe1aa7ea434a34f46ad9/416x416.jpg?background=000000&cropX1=731&cropX2=3388&cropY1=11&cropY2=2667
3700,Hasso,Plattner,116.0,12.7 BUSD,Technology  ==> software,74 years old,167,M,None,https://specials-images.forbesimg.com/imageserve/5a7e164e31358e4955ad1051/416x416.jpg?background=000000&cropX1=11&cropX2=2667&cropY1=23&cropY2=2680
6361,Stephen,Schwarzman,117.0,12.6 BUSD,Finance and Investments  ==> investments,71 years old,168,Male,USA,https://specials-images.forbesimg.com/imageserve/59d560a8a7ea436b47b37189/416x416.jpg?background=000000&cropX1=1295&cropX2=3190&cropY1=523&cropY2=2417
1856,Lei,Lei,118.0,12.5 BUSD,Technology  ==> smartphones,48 years old,169,None,None,https://specials-images.forbesimg.com/imageserve/5a7cc5bda7ea4316901308f6/416x416.jpg?background=000000&cropX1=15&cropX2=2220&cropY1=44&cropY2=2248
8321,Hans,Rausing,119.0,12.5 BUSD,Manufacturing  ==> packaging,92 years old,170,M,None,https://specials-images.forbesimg.com/imageserve/58a287e831358e1a35ab5409/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=73&cropY2=816
2072,Alisher,Usmanov,120.0,12.5 BUSD,"Metals & Mining  ==> steel, telecom, investments",64 years old,171,M,None,https://specials-images.forbesimg.com/imageserve/5a8090a631358e4955ad29b0/416x416.jpg?background=000000&cropX1=1520&cropX2=3943&cropY1=269&cropY2=2692
6987,Donald,Newhouse,121.0,12.3 BUSD,Media & Entertainment  ==> media,88 years old,172,M,USA,https://specials-images.forbesimg.com/imageserve/5a8d9b9ca7ea431690140421/416x416.jpg?background=000000&cropX1=466&cropX2=2788&cropY1=140&cropY2=2464
7135,Peter,Woo,122.0,12.2 BUSD,Real Estate  ==> real estate,71 years old,173,None,None,https://specials-images.forbesimg.com/imageserve/5877bbb84bbe6f1f20eace2a/416x416.jpg?background=000000&cropX1=55&cropX2=652&cropY1=87&cropY2=685
7821,Luis,Sarmiento,123.0,12.1 BUSD,Finance and Investments  ==> banking,85 years old,174,M,None,https://specials-images.forbesimg.com/imageserve/5a7dcba04bbe6f2652f51b84/416x416.jpg?background=000000&cropX1=182&cropX2=1680&cropY1=87&cropY2=1584
3152,Robin,Li,124.0,12.0 BUSD,Technology  ==> internet search,49 years old,175,M,People's Republic of China,https://specials-images.forbesimg.com/imageserve/5a7ceb4f4bbe6f2652f5106b/416x416.jpg?background=000000&cropX1=2954&cropX2=5159&cropY1=238&cropY2=2442
4657,Carlos,Sicupira,125.0,12.0 BUSD,Food and Beverage  ==> beer,70 years old,176,M,None,https://specials-images.forbesimg.com/imageserve/5a8ddcfd4bbe6f2652f6287e/416x416.jpg?background=000000&cropX1=124&cropX2=661&cropY1=0&cropY2=537
9044,Seo,Seo,126.0,11.9 BUSD,Healthcare  ==> biotech,60 years old,177,M,South Korea,https://specials-images.forbesimg.com/imageserve/553925b5e4b0bacdbd748e16/416x416.jpg?background=000000&cropX1=61&cropX2=628&cropY1=87&cropY2=654
6849,Kumar,Birla,127.0,11.8 BUSD,Diversified  ==> commodities,51 years old,178,M,None,https://specials-images.forbesimg.com/imageserve/56ca6247e4b062f6b59a2f96/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=280&cropY2=1024
9404,Alexander,Otto,128.0,11.8 BUSD,Real Estate  ==> real estate,50 years old,179,Male,Germany,https://specials-images.forbesimg.com/imageserve/5a7e04f431358e4955ad0c06/416x416.jpg?background=000000&cropX1=126&cropX2=900&cropY1=176&cropY2=950
8782,Stefano,Pessina,129.0,11.8 BUSD,Fashion & Retail  ==> drugstores,77 years old,180,None,Italy,https://specials-images.forbesimg.com/imageserve/5a7fa0904bbe6f2652f53414/416x416.jpg?background=000000&cropX1=954&cropX2=3605&cropY1=6&cropY2=2656
4712,Udo,Tschira,130.0,11.7 BUSD,Technology  ==> software,,181,None,Germany,https://specials-images.forbesimg.com/imageserve/5a7fa0904bbe6f2652f53414/416x416.jpg?background=000000&cropX1=954&cropX2=3605&cropY1=6&cropY2=2656
8611,Wang,Wang,131.0,11.7 BUSD,"Metals & Mining  ==> mining, copper products",50 years old,182,None,People's Republic of China,https://specials-images.forbesimg.com/imageserve/cf65372d0041b89469dfc064d15d21ca/416x416.jpg?background=000000&cropX1=6&cropX2=595&cropY1=433&cropY2=1023
9486,Andrew,Beal,132.0,11.6 BUSD,"Finance and Investments  ==> banks, real estate",65 years old,183,M,United States,https://specials-images.forbesimg.com/imageserve/572275fc31358e1869e2bbb5/416x416.jpg?background=000000&cropX1=23&cropX2=651&cropY1=24&cropY2=652
7319,Lee,Lee,133.0,11.6 BUSD,"Food and Beverage  ==> Oyster sauce, real estate",88 years old,184,M,Hong Kong,https://specials-images.forbesimg.com/imageserve/56898008e4b0ffa7afe8a698/416x416.jpg?background=000000&cropX1=237&cropX2=535&cropY1=235&cropY2=533
6737,John,Menard,134.0,11.5 BUSD,Fashion & Retail  ==> home improvement stores,78 years old,185,M,None,https://specials-images.forbesimg.com/imageserve/59d57d8d31358e542c03569c/416x416.jpg?background=000000&cropX1=210&cropX2=2245&cropY1=360&cropY2=2394
