,position,name,country,worth,image
451,400,Thomas Schmidheiny,Switzerland,5000.0,https://specials-images.forbesimg.com/imageserve/5a812d2e31358e4955ad317c/416x416.jpg?background=000000&cropX1=731&cropX2=3382&cropY1=17&cropY2=2666
452,401,Vichai Srivaddhanaprabha,Thailand,5000.0,https://specials-images.forbesimg.com/imageserve/5ad8dbcc4bbe6f2310f30bbc/416x416.jpg?background=000000&cropX1=983&cropX2=3887&cropY1=388&cropY2=3289
453,402,Keiichiro Takahara,Japan,5000.0,https://specials-images.forbesimg.com/imageserve/551acc08e4b0ffa93fd266d4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=100&cropY2=844
454,403,M.A. Yusuff Ali,India,5000.0,https://specials-images.forbesimg.com/imageserve/5a7f33f14bbe6f2652f52f71/416x416.jpg?background=000000&cropX1=122&cropX2=1106&cropY1=0&cropY2=985
455,404,Robert Bass,United States,4900.0,https://specials-images.forbesimg.com/imageserve/59d67a6d31358e542c036094/416x416.jpg?background=000000&cropX1=491&cropX2=1750&cropY1=525&cropY2=1784
456,405,Marc Benioff,United States,4900.0,https://specials-images.forbesimg.com/imageserve/59d7cc144bbe6f37dda01db7/416x416.jpg?background=000000&cropX1=749&cropX2=2926&cropY1=188&cropY2=2364
457,406,Martin & Olivier Bouygues,France,4900.0,https://specials-images.forbesimg.com/imageserve/bd193087013752ba2761836aea9beace/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=5&cropY2=748
458,407,Chung Mong-Koo,South Korea,4900.0,https://specials-images.forbesimg.com/imageserve/5b15a4284bbe6f74868b8fb9/416x416.jpg?background=000000&cropX1=10&cropX2=3386&cropY1=5&cropY2=3382
459,408,Charles Dolan,United States,4900.0,https://specials-images.forbesimg.com/imageserve/04bf8bc05f398814c72260b756b2fc5a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=39&cropY2=783
460,409,Ray Lee Hunt,United States,4900.0,https://specials-images.forbesimg.com/imageserve/5605a059e4b0ffa7afe518cd/416x416.jpg?background=000000&cropX1=0&cropX2=374&cropY1=25&cropY2=399
461,410,Liu Yonghao,China,4900.0,https://specials-images.forbesimg.com/imageserve/5a7cdce9a7ea431690130bca/416x416.jpg?background=000000&cropX1=402&cropX2=3421&cropY1=20&cropY2=3036
462,411,John Overdeck,United States,4900.0,https://specials-images.forbesimg.com/imageserve/5a8dd57331358e4955adfab7/416x416.jpg?background=000000&cropX1=1830&cropX2=2481&cropY1=47&cropY2=698
463,412,Ajay Piramal,India,4900.0,https://specials-images.forbesimg.com/imageserve/5a7f033b4bbe6f2652f52cc9/416x416.jpg?background=000000&cropX1=532&cropX2=2491&cropY1=207&cropY2=2168
464,413,"Enrique Razon, Jr.",Philippines,4900.0,https://specials-images.forbesimg.com/imageserve/5a806519a7ea431690133751/416x416.jpg?background=000000&cropX1=937&cropX2=3600&cropY1=6&cropY2=2667
465,414,Sumner Redstone,United States,4900.0,https://specials-images.forbesimg.com/imageserve/59d65d5a31358e542c035e47/416x416.jpg?background=000000&cropX1=0&cropX2=2289&cropY1=77&cropY2=2365
466,415,Paolo & Gianfelice Mario Rocca,Italy,4900.0,https://specials-images.forbesimg.com/imageserve/589faa1f31358e1a35ab2c22/416x416.jpg?background=000000&cropX1=130&cropX2=713&cropY1=0&cropY2=583
467,416,Reinhold Schmieding,United States,4900.0,https://specials-images.forbesimg.com/imageserve/ba18b6f38b0a9ad48193fbb68d7e2af2/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=174&cropY2=918
468,417,David Siegel,United States,4900.0,https://specials-images.forbesimg.com/imageserve/5a8dd482a7ea431690140ad3/416x416.jpg?background=000000&cropX1=1463&cropX2=3000&cropY1=114&cropY2=1650
469,418,Andrei Skoch,Russia,4900.0,https://specials-images.forbesimg.com/imageserve/5a8093dca7ea431690133a06/416x416.jpg?background=000000&cropX1=4&cropX2=1510&cropY1=7&cropY2=1512
470,419,Yu Yong,China,4900.0,https://specials-images.forbesimg.com/imageserve/5a8093dca7ea431690133a06/416x416.jpg?background=000000&cropX1=4&cropX2=1510&cropY1=7&cropY2=1512
471,420,Sam Zell,United States,4900.0,https://specials-images.forbesimg.com/imageserve/55eeed2de4b0ffa7afe46f76/416x416.jpg?background=000000&cropX1=2&cropX2=741&cropY1=145&cropY2=885
472,421,Zhou Jianping,China,4900.0,https://specials-images.forbesimg.com/imageserve/5a7d28f24bbe6f2652f512b4/416x416.jpg?background=000000&cropX1=0&cropX2=677&cropY1=39&cropY2=716
473,422,Bajaj brothers,India,4800.0,https://specials-images.forbesimg.com/imageserve/5a7f0f23a7ea4316901328cb/416x416.jpg?background=000000&cropX1=525&cropX2=2538&cropY1=580&cropY2=2592
474,423,Garrett Camp,Canada,4800.0,https://specials-images.forbesimg.com/imageserve/5a7baaa831358e4955ace13f/416x416.jpg?background=000000&cropX1=251&cropX2=2914&cropY1=6&cropY2=2667
475,424,Bubba Cathy,United States,4800.0,https:http://specials-images.forbesimg.com/imageserve/5601a7bae4b0ffa7afe4f31b/416x416.jpg?background=000000&cropX1=43&cropX2=624&cropY1=27&cropY2=609
476,425,Dan Cathy,United States,4800.0,https:http://specials-images.forbesimg.com/imageserve/5601a7fbe4b0ffa7afe4f321/416x416.jpg?background=000000&cropX1=76&cropX2=632&cropY1=81&cropY2=637
477,426,Fu Liquan,China,4800.0,https://specials-images.forbesimg.com/imageserve/5a7cb12931358e4955acf6aa/416x416.jpg?background=000000&cropX1=5&cropX2=2500&cropY1=621&cropY2=3117
478,427,Philip & Cristina Green,United Kingdom,4800.0,https://specials-images.forbesimg.com/imageserve/5a8160bc31358e4955ad3459/416x416.jpg?background=000000&cropX1=406&cropX2=1705&cropY1=0&cropY2=1299
479,428,Mikhail Gutseriev,Russia,4800.0,https://specials-images.forbesimg.com/imageserve/5a80ad5c4bbe6f2652f53f26/416x416.jpg?background=000000&cropX1=709&cropX2=3372&cropY1=6&cropY2=2667
480,429,"Rupert Johnson, Jr.",United States,4800.0,https://specials-images.forbesimg.com/imageserve/57e0693fa7ea430a8a1a0744/416x416.jpg?background=000000&cropX1=0&cropX2=692&cropY1=55&cropY2=748
481,430,Travis Kalanick,United States,4800.0,https://specials-images.forbesimg.com/imageserve/59d657a9a7ea436b47b37bfc/416x416.jpg?background=000000&cropX1=1277&cropX2=3651&cropY1=1191&cropY2=3565
482,431,Andrei Kozitsyn,Russia,4800.0,https://specials-images.forbesimg.com/imageserve/5a809253a7ea4316901339e3/416x416.jpg?background=000000&cropX1=1438&cropX2=5042&cropY1=16&cropY2=3617
483,432,Horst Paulmann,Chile,4800.0,https://specials-images.forbesimg.com/imageserve/6aa168e1614f8eb78442ac32eba88159/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=129&cropY2=872
484,433,Julio Ponce Lerou,Chile,4800.0,https://specials-images.forbesimg.com/imageserve/6aa168e1614f8eb78442ac32eba88159/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=129&cropY2=872
485,434,Trevor Rees-Jones,United States,4800.0,https://specials-images.forbesimg.com/imageserve/59d7b0a831358e542c036a26/416x416.jpg?background=000000&cropX1=604&cropX2=1623&cropY1=883&cropY2=1903
486,435,Mark Scheinberg,Canada,4800.0,https://specials-images.forbesimg.com/imageserve/722e3047dfe2159900cf97ce4b7468d8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=21&cropY2=765
487,436,Jeffrey Skoll,United States,4800.0,https://specials-images.forbesimg.com/imageserve/59d7e2474bbe6f37dda01fd9/416x416.jpg?background=000000&cropX1=1412&cropX2=4500&cropY1=373&cropY2=3463
488,437,Murat Ulker,Turkey,4800.0,https://specials-images.forbesimg.com/imageserve/97fc228669c9fca0e18d1de9ab1f9021/416x416.jpg?background=000000&cropX1=47&cropX2=683&cropY1=82&cropY2=719
489,438,Daniel Ziff,United States,4800.0,https://specials-images.forbesimg.com/imageserve/5a7e352131358e4955ad1283/416x416.jpg?background=000000&cropX1=921&cropX2=1675&cropY1=330&cropY2=1084
490,439,Dirk Ziff,United States,4800.0,https://specials-images.forbesimg.com/imageserve/f28727f64bd577600bfc8680b6918a8c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=37&cropY2=781
491,440,Robert Ziff,United States,4800.0,https:http://specials-images.forbesimg.com/imageserve/a79b15bcfbd8937c1b3ece8bea3b6d8e/416x416.jpg?background=000000&cropX1=0&cropX2=715&cropY1=2&cropY2=717
492,441,Juergen Blickle,Germany,4700.0,https://specials-images.forbesimg.com/imageserve/98c126cea0829deac65b48b44ed0e22e/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=55&cropY2=796
493,442,Bernard Broermann,Germany,4700.0,https://specials-images.forbesimg.com/imageserve/58c84489a7ea431f321b1e0e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=193&cropY2=937
494,443,Clive Calder,United Kingdom,4700.0,https://specials-images.forbesimg.com/imageserve/a7b7be54be6e804267f2130bed323d27/416x416.jpg?background=000000&cropX1=68&cropX2=600&cropY1=82&cropY2=614
495,444,Stanley Druckenmiller,United States,4700.0,https://specials-images.forbesimg.com/imageserve/55fa0f3be4b0ffa7afe4accd/416x416.jpg?background=000000&cropX1=18&cropX2=739&cropY1=206&cropY2=928
496,445,Ted Lerner,United States,4700.0,https://specials-images.forbesimg.com/imageserve/5a8dd67331358e4955adfb0a/416x416.jpg?background=000000&cropX1=2929&cropX2=3752&cropY1=559&cropY2=1381
497,446,Li Shuirong,China,4700.0,https://specials-images.forbesimg.com/imageserve/5a7ccb71a7ea4316901309e5/416x416.jpg?background=000000&cropX1=271&cropX2=2191&cropY1=3&cropY2=1925
498,447,Lim Kok Thay,Malaysia,4700.0,https://specials-images.forbesimg.com/imageserve/5a7fc5e3a7ea431690133158/416x416.jpg?background=000000&cropX1=409&cropX2=1898&cropY1=53&cropY2=1543
499,448,Niels Peter Louis-Hansen,Denmark,4700.0,https://specials-images.forbesimg.com/imageserve/d0b9926c84cb83dc19638faf3e09ff04/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=11&cropY2=754
500,449,Fredrik Lundberg,Sweden,4700.0,https://specials-images.forbesimg.com/imageserve/5a811cf14bbe6f2652f545bd/416x416.jpg?background=000000&cropX1=200&cropX2=1698&cropY1=0&cropY2=1500
501,450,Gwendolyn Sontheim Meyer,United States,4700.0,https://specials-images.forbesimg.com/imageserve/5a811cf14bbe6f2652f545bd/416x416.jpg?background=000000&cropX1=200&cropX2=1698&cropY1=0&cropY2=1500
502,451,J. Christopher Reyes,United States,4700.0,https:http://specials-images.forbesimg.com/imageserve/033ba8ea1f4e0697e1ca957753400dc9/416x416.jpg?background=000000&cropX1=129&cropX2=651&cropY1=68&cropY2=590
503,452,Jude Reyes,United States,4700.0,https:http://specials-images.forbesimg.com/imageserve/033ba8ea1f4e0697e1ca957753400dc9/416x416.jpg?background=000000&cropX1=129&cropX2=651&cropY1=68&cropY2=590
504,453,Alexandra Schoerghuber,Germany,4700.0,https://specials-images.forbesimg.com/imageserve/5a7e05b04bbe6f2652f522fb/416x416.jpg?background=000000&cropX1=5&cropX2=2269&cropY1=250&cropY2=2515
505,454,Sheldon Solow,United States,4700.0,https://specials-images.forbesimg.com/imageserve/59d7c3ae31358e542c036bec/416x416.jpg?background=000000&cropX1=535&cropX2=1385&cropY1=103&cropY2=953
506,455,Lucio Tan,Philippines,4700.0,https://specials-images.forbesimg.com/imageserve/599b5c6e4bbe6f5997f042f6/416x416.jpg?background=000000&cropX1=77&cropX2=384&cropY1=29&cropY2=336
507,456,Majid Al Futtaim,United Arab Emirates,4600.0,https://specials-images.forbesimg.com/imageserve/e9477990f0df68ea92063acd9c7228d1/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=160&cropY2=904
508,457,Andrej Babis,Czech Republic,4600.0,https://specials-images.forbesimg.com/imageserve/5a7dd34f4bbe6f2652f51d49/416x416.jpg?background=000000&cropX1=1172&cropX2=2779&cropY1=13&cropY2=1621
509,458,Dona Bertarelli,Switzerland,4600.0,https://specials-images.forbesimg.com/imageserve/c1dbd4fa31b702a401ff195c647b54e4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=73&cropY2=817
510,459,Cai Kui,China,4600.0,https://specials-images.forbesimg.com/imageserve/561fbcbde4b0ffa7afe5e581/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744
511,460,Bidzina Ivanishvili,Georgia,4600.0,https://specials-images.forbesimg.com/imageserve/5a7e0381a7ea431690131cd4/416x416.jpg?background=000000&cropX1=5&cropX2=1277&cropY1=33&cropY2=1305
512,461,"Jeremy Jacobs, Sr.",United States,4600.0,https://specials-images.forbesimg.com/imageserve/5a8dd527a7ea431690140b09/416x416.jpg?background=000000&cropX1=0&cropX2=2173&cropY1=386&cropY2=2559
513,462,Chris Larsen,United States,4600.0,https://specials-images.forbesimg.com/imageserve/5a8dd527a7ea431690140b09/416x416.jpg?background=000000&cropX1=0&cropX2=2173&cropY1=386&cropY2=2559
514,463,Patrick Lee,Hong Kong,4600.0,https://specials-images.forbesimg.com/imageserve/e24f0d9158264ab6398b101f3749b091/416x416.jpg?background=000000&cropX1=66&cropX2=744&cropY1=76&cropY2=754
515,464,Liang Wengen,China,4600.0,https://specials-images.forbesimg.com/imageserve/561fad16e4b0ffa7afe5e1bf/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=82&cropY2=822
516,465,Denis O'Brien,Ireland,4600.0,https://specials-images.forbesimg.com/imageserve/5a7f76684bbe6f2652f5329d/416x416.jpg?background=000000&cropX1=530&cropX2=2995&cropY1=10&cropY2=2477
517,466,Kapil & Rahul Bhatia,India,4500.0,https://specials-images.forbesimg.com/imageserve/55f77d16e4b0ffa7afe49443/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=224&cropY2=968
518,467,Jean-Pierre Cayard,France,4500.0,https://specials-images.forbesimg.com/imageserve/58c71f63a7ea431f321b0e85/416x416.jpg?background=000000&cropX1=101&cropX2=742&cropY1=73&cropY2=714
519,468,Chey Tae-Won,South Korea,4500.0,https://specials-images.forbesimg.com/imageserve/5b15a4774bbe6f74868b8fd9/416x416.jpg?background=000000&cropX1=3&cropX2=1362&cropY1=0&cropY2=1360
520,469,Fang Wei,China,4500.0,https://specials-images.forbesimg.com/imageserve/5a7cafb031358e4955acf666/416x416.jpg?background=000000&cropX1=1260&cropX2=4999&cropY1=8&cropY2=3744
521,470,Andrei Guriev,Russia,4500.0,https://specials-images.forbesimg.com/imageserve/8f717dbb5da19b397ed4670d344be3dc/416x416.jpg?background=000000&cropX1=19&cropX2=744&cropY1=6&cropY2=731
522,471,Bertil Hult,Sweden,4500.0,https://specials-images.forbesimg.com/imageserve/58a2844531358e1a35ab53ff/416x416.jpg?background=000000&cropX1=208&cropX2=688&cropY1=81&cropY2=561
523,472,Ji Changqun,China,4500.0,https://specials-images.forbesimg.com/imageserve/58a2844531358e1a35ab53ff/416x416.jpg?background=000000&cropX1=208&cropX2=688&cropY1=81&cropY2=561
524,473,"Paul Tudor Jones, II.",United States,4500.0,https://specials-images.forbesimg.com/imageserve/59d7c9a8a7ea436b47b389b8/416x416.jpg?background=000000&cropX1=284&cropX2=604&cropY1=286&cropY2=606
525,474,Robert Miller,United Kingdom,4500.0,https://specials-images.forbesimg.com/imageserve/58a0e48da7ea431f32195afa/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=216&cropY2=960
526,475,Sergei Popov,Russia,4500.0,https://specials-images.forbesimg.com/imageserve/58a398fda7ea431f32198651/416x416.jpg?background=000000&cropX1=0&cropX2=639&cropY1=2&cropY2=642
527,476,Juan Roig,Spain,4500.0,https://specials-images.forbesimg.com/imageserve/5a8113674bbe6f2652f544de/416x416.jpg?background=000000&cropX1=750&cropX2=2447&cropY1=219&cropY2=1917
528,477,John Sall,United States,4500.0,https:http://specials-images.forbesimg.com/imageserve/1b5f05362e07e6167bd725cc03bc8494/416x416.jpg?background=000000&cropX1=0&cropX2=1050&cropY1=158&cropY2=1209
529,478,Leonard Stern,United States,4500.0,https://specials-images.forbesimg.com/imageserve/100d13fa2eecf478f9d1dce37f2f34c5/416x416.jpg?background=000000&cropX1=18&cropX2=675&cropY1=64&cropY2=721
530,479,Ye Chenghai,Hong Kong,4500.0,https://specials-images.forbesimg.com/imageserve/f4143f928bec51caf481ad44beb7d878/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=140&cropY2=881
531,480,Anthony Bamford,United Kingdom,4400.0,https://specials-images.forbesimg.com/imageserve/5a81544c4bbe6f2652f547b4/416x416.jpg?background=000000&cropX1=424&cropX2=1902&cropY1=438&cropY2=1917
532,481,Chu Mang Yee,China,4400.0,https://specials-images.forbesimg.com/imageserve/33f3416ee4f4e17cb8ea4cf680b1179c/416x416.jpg?background=000000&cropX1=0&cropX2=688&cropY1=3&cropY2=691
533,482,Juan Carlos Escotet,Venezuela,4400.0,https://specials-images.forbesimg.com/imageserve/56cc6f81e4b062f6b59a5171/416x416.jpg?background=000000&cropX1=3&cropX2=718&cropY1=0&cropY2=715
534,483,Miguel Fluxa Rossello,Spain,4400.0,https://specials-images.forbesimg.com/imageserve/58a65d5ea7ea431f3219ae3f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=177&cropY2=921
535,484,Andrew Forrest,Australia,4400.0,https://specials-images.forbesimg.com/imageserve/5a7a3c9331358e4955acc63d/416x416.jpg?background=000000&cropX1=1929&cropX2=4914&cropY1=0&cropY2=2984
536,485,Paul Gauselmann,Germany,4400.0,https://specials-images.forbesimg.com/imageserve/5a7e366831358e4955ad128e/416x416.jpg?background=000000&cropX1=312&cropX2=2373&cropY1=326&cropY2=2388
537,486,Tamara Gustavson,United States,4400.0,https://specials-images.forbesimg.com/imageserve/5a7e366831358e4955ad128e/416x416.jpg?background=000000&cropX1=312&cropX2=2373&cropY1=326&cropY2=2388
538,487,Micky Jagtiani,India,4400.0,https://specials-images.forbesimg.com/imageserve/59cc0a1e31358e542c02fa0b/416x416.jpg?background=000000&cropX1=246&cropX2=747&cropY1=1&cropY2=502
539,488,Johan Johannson,Norway,4400.0,https://specials-images.forbesimg.com/imageserve/58a38de731358e1a35ab63f5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791
540,489,Richard Li,Hong Kong,4400.0,https://specials-images.forbesimg.com/imageserve/5a57a469a7ea431690109d2b/416x416.jpg?background=000000&cropX1=1549&cropX2=3240&cropY1=977&cropY2=2667
541,490,John Morris,United States,4400.0,https://specials-images.forbesimg.com/imageserve/59d7f5c5a7ea436b47b38bd1/416x416.jpg?background=000000&cropX1=549&cropX2=1262&cropY1=117&cropY2=830
542,491,Theo Mueller,Germany,4400.0,https://specials-images.forbesimg.com/imageserve/56c9c404e4b062f6b59a2a66/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743
543,492,Akio Nitori,Japan,4400.0,https://specials-images.forbesimg.com/imageserve/5ac250e1a7ea432fbc1dc878/416x416.jpg?background=000000&cropX1=1114&cropX2=3777&cropY1=0&cropY2=2662
544,493,Wolfgang Reimann,Germany,4400.0,https://specials-images.forbesimg.com/imageserve/5ac250e1a7ea432fbc1dc878/416x416.jpg?background=000000&cropX1=1114&cropX2=3777&cropY1=0&cropY2=2662
545,494,Matthias Reimann-Andersen,Germany,4400.0,https://specials-images.forbesimg.com/imageserve/5ac250e1a7ea432fbc1dc878/416x416.jpg?background=000000&cropX1=1114&cropX2=3777&cropY1=0&cropY2=2662
546,495,Stefan Reimann-Andersen,Germany,4400.0,https://specials-images.forbesimg.com/imageserve/5ac250e1a7ea432fbc1dc878/416x416.jpg?background=000000&cropX1=1114&cropX2=3777&cropY1=0&cropY2=2662
547,496,Renate Reimann-Haas,Germany,4400.0,https://specials-images.forbesimg.com/imageserve/5ac250e1a7ea432fbc1dc878/416x416.jpg?background=000000&cropX1=1114&cropX2=3777&cropY1=0&cropY2=2662
548,497,Robert Smith,United States,4400.0,https://specials-images.forbesimg.com/imageserve/59dbe7574bbe6f37dda037a5/416x416.jpg?background=000000&cropX1=1126&cropX2=2783&cropY1=120&cropY2=1776
549,498,Russ Weiner,United States,4400.0,https://specials-images.forbesimg.com/imageserve/59d7e37131358e542c036d89/416x416.jpg?background=000000&cropX1=1620&cropX2=3823&cropY1=831&cropY2=3034
550,499,Jeronimo Arango,Mexico,4300.0,https://specials-images.forbesimg.com/imageserve/59d7e37131358e542c036d89/416x416.jpg?background=000000&cropX1=1620&cropX2=3823&cropY1=831&cropY2=3034
551,500,Rahul Bajaj,India,4300.0,https://specials-images.forbesimg.com/imageserve/5a7f4513a7ea431690132ad1/416x416.jpg?background=000000&cropX1=882&cropX2=2669&cropY1=284&cropY2=2072
