id,lastName,age,Unnamed: 0_x,gender,country,image,Unnamed: 0_y,Source,worth,worthChange,realTimeWorth,realTimePosition,name,position,Unnamed: 0
7029,GITTINGER,82 years old,1829,Female,United States,https://specials-images.forbesimg.com/imageserve/5a8df770a7ea431690141002/416x416.jpg?background=000000&cropX1=187&cropX2=1715&cropY1=102&cropY2=1630,1829,Fashion & Retail  ==> Nordstrom department stores,1.3 BUSD,0.0 millions USD,,1687,anne giTTInger,1778.0,1829
1603,haji-IOANNOU,47 years old,1830,Female,None,https://specials-images.forbesimg.com/imageserve/5a8df770a7ea431690141002/416x416.jpg?background=000000&cropX1=187&cropX2=1715&cropY1=102&cropY2=1630,1830,Service  ==> EasyJet,1.3 BUSD,0.0 millions USD,,1649,clelia HAJI-IOANNOU,1779.0,1830
6960,HANCOCK,42 years old,1831,M,Australia,https://specials-images.forbesimg.com/imageserve/5a7a58834bbe6f2652f4d5f8/416x416.jpg?background=000000&cropX1=1719&cropX2=3114&cropY1=133&cropY2=1529,1831,Metals & Mining  ==> trust fund,1.3 BUSD,0.0 millions USD,,1803,jOHN HANCOCK,1780.0,1831
8974,hARARy,46 years old,1832,None,None,https://specials-images.forbesimg.com/imageserve/5a9829814bbe6f0fa8270623/416x416.jpg?background=000000&cropX1=0&cropX2=1200&cropY1=177&cropY2=1378,1832,Manufacturing  ==> toys,1.3 BUSD,0.0 millions USD,,1668,ronneN HARARY,1781.0,1832
5877,haRIRI,40 years old,1833,Male,None,https://specials-images.forbesimg.com/imageserve/5a7fc0cca7ea4316901330fe/416x416.jpg?background=000000&cropX1=704&cropX2=2590&cropY1=767&cropY2=2654,1833,"Construction & Engineering  ==> construction, investments",1.3 BUSD,0.0 millions USD,,1761,aymaN HARIri,1782.0,1833
8074,harIRi,1982,1834,M,None,https://specials-images.forbesimg.com/imageserve/5a7fc1714bbe6f2652f53601/416x416.jpg?background=000000&cropX1=72&cropX2=1140&cropY1=13&cropY2=1082,1834,"Construction & Engineering  ==> construction, investments",1.3 BUSD,0.001 millions USD,,1805,FAHD HARIRi,1783.0,1834
7939,hiranANDAni,63 years old,1835,M,None,https://specials-images.forbesimg.com/imageserve/70a10d3a91f71d517bdf998b93397feb/416x416.jpg?background=000000&cropX1=2&cropX2=566&cropY1=0&cropY2=564,1835,Real Estate  ==> real estate,1.3 BUSD,0.0 millions USD,,1868,surenDRA HIRANANDANI,1784.0,1835
6084,howARD,54 years old,1836,M,United Kingdom,https://specials-images.forbesimg.com/imageserve/1c400b27776030240a1380c018559a12/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=31&cropY2=775,1836,Finance and Investments  ==> hedge funds,1.3 BUSD,0.0 millions USD,,1732,alan HOWard,1785.0,1836
6434,HU,60 years old,1837,M,None,https://specials-images.forbesimg.com/imageserve/589cfe944bbe6f0e55866af7/416x416.jpg?background=000000&cropX1=111&cropX2=591&cropY1=276&cropY2=756,1837,Diversified  ==> chemicals,1.3 BUSD,0.0 millions USD,,1850,hU KEQin,1786.0,1837
5939,hWANG,,1838,M,Taiwan,https://specials-images.forbesimg.com/imageserve/589cfe944bbe6f0e55866af7/416x416.jpg?background=000000&cropX1=111&cropX2=591&cropY1=276&cropY2=756,1838,Technology  ==> semiconductors,1.3 BUSD,0.0 millions USD,,1846,arCHIE HWANG,1787.0,1838
2571,JACOBS,84 years old,1839,None,United States,https://specials-images.forbesimg.com/imageserve/5a908e2da7ea434a0c2721a1/416x416.jpg?background=000000&cropX1=441&cropX2=3707&cropY1=0&cropY2=3264,1839,Technology  ==> semiconductors,1.3 BUSD,0.0 millions USD,,1824,IRWIN JACOBS,1788.0,1839
3854,jacOBSON,67 years old,1840,None,United States,https://specials-images.forbesimg.com/imageserve/5a90919da7ea434a0c2721de/416x416.jpg?background=000000&cropX1=1039&cropX2=1975&cropY1=144&cropY2=1081,1840,Service  ==> industrial equipment,1.3 BUSD,0.0 millions USD,,1728,mitCHELL JAcobson,1789.0,1840
7454,kapOOr,60 years old,1841,None,India,https://specials-images.forbesimg.com/imageserve/59d3e21f31358e542c034603/416x416.jpg?background=000000&cropX1=481&cropX2=1924&cropY1=258&cropY2=1702,1841,Finance and Investments  ==> banking,1.3 BUSD,0.0 millions USD,,1828,rANA KAPOor,1790.0,1841
1124,kARP,50 years old,1842,M,United States,https://specials-images.forbesimg.com/imageserve/5a8eee0da7ea431690141ab3/416x416.jpg?background=000000&cropX1=914&cropX2=2463&cropY1=177&cropY2=1725,1842,Technology  ==> software firm,1.3 BUSD,0.0 millions USD,,1795,ALEXANDER Karp,1791.0,1842
7890,katARIa,69 years old,1843,M,UK,https://specials-images.forbesimg.com/imageserve/56cc6d3be4b062f6b59a515b/416x416.jpg?background=000000&cropX1=8&cropX2=626&cropY1=229&cropY2=848,1843,Finance and Investments  ==> diversified,1.3 BUSD,0.0 millions USD,,1799,ragHUVINDER KATARIA,1792.0,1843
1779,KHORAKIWALA,75 years old,1844,Male,None,https://specials-images.forbesimg.com/imageserve/5a7f201f4bbe6f2652f52e46/416x416.jpg?background=000000&cropX1=79&cropX2=2442&cropY1=457&cropY2=2819,1844,Healthcare  ==> pharmaceuticals,1.3 BUSD,0.0 millions USD,,2073,habiL KHORAKiwala,1793.0,1844
5234,kimMEL,90 years old,1845,Male,United States,https://specials-images.forbesimg.com/imageserve/5a908cca31358e79a28a1eb7/416x416.jpg?background=000000&cropX1=447&cropX2=2035&cropY1=57&cropY2=1646,1845,Fashion & Retail  ==> retail,1.3 BUSD,0.0 millions USD,,1770,sidney KIMMEL,1794.0,1845
3833,kOO,51 years old,1846,M,Taiwan,https://specials-images.forbesimg.com/imageserve/5a871ca14bbe6f2652f5c25b/416x416.jpg?background=000000&cropX1=4&cropX2=902&cropY1=83&cropY2=981,1846,Finance and Investments  ==> financial services,1.3 BUSD,0.0 millions USD,,1586,andRE KOo,1795.0,1846
8402,KOO,69 years old,1847,M,None,https://specials-images.forbesimg.com/imageserve/5b15b5614bbe6f74868b92af/416x416.jpg?background=000000&cropX1=591&cropX2=2616&cropY1=89&cropY2=2113,1847,Manufacturing  ==> electronics,1.3 BUSD,0.0 millions USD,,2079,koo boN-neung,1796.0,1847
5372,koSOGOV,57 years old,1848,Male,None,https://specials-images.forbesimg.com/imageserve/5a809208a7ea4316901339df/416x416.jpg?background=000000&cropX1=6&cropX2=1302&cropY1=3&cropY2=1300,1848,"Energy  ==> oil, banking, telecom",1.3 BUSD,-0.001 millions USD,,1943,ANDREI KOSOgov,1797.0,1848
3782,LEE,55 years old,1849,Male,None,https://specials-images.forbesimg.com/imageserve/fb4206d4db22b05fd5eaa50cd0f6a15f/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=61&cropY2=802,1849,Diversified  ==> diversified,1.3 BUSD,0.0 millions USD,,1556,lee HO-Jin,1798.0,1849
9043,LEW,73 years old,1850,None,None,https://specials-images.forbesimg.com/imageserve/58a0ef894bbe6f0e55869de6/416x416.jpg?background=000000&cropX1=2&cropX2=643&cropY1=3&cropY2=644,1850,Fashion & Retail  ==> retail,1.3 BUSD,0.001 millions USD,,1679,SOLOMON Lew,1799.0,1850
1091,LEWIs,63 years old,1851,M,None,https://specials-images.forbesimg.com/imageserve/5a90ad9fa7ea434a0c2723c6/416x416.jpg?background=000000&cropX1=118&cropX2=1352&cropY1=238&cropY2=1473,1851,Energy  ==> natural gas,1.3 BUSD,0.0 millions USD,,1493,rodneY LEwis,1800.0,1851
2470,lI,54 years old,1852,Male,None,https://specials-images.forbesimg.com/imageserve/5a90ad9fa7ea434a0c2723c6/416x416.jpg?background=000000&cropX1=118&cropX2=1352&cropY1=238&cropY2=1473,1852,Manufacturing  ==> chemicals,1.3 BUSD,0.0 millions USD,,2007,li jiAQUAN,1801.0,1852
7644,lIN,57 years old,1853,None,None,https://specials-images.forbesimg.com/imageserve/5a90ad9fa7ea434a0c2723c6/416x416.jpg?background=000000&cropX1=118&cropX2=1352&cropY1=238&cropY2=1473,1853,Energy  ==> gas,1.3 BUSD,0.0 millions USD,,1819,lin FANLIAn,1802.0,1853
9565,LIN,55 years old,1854,M,None,https://specials-images.forbesimg.com/imageserve/56c704e4e4b062f6b59a187d/416x416.jpg?background=000000&cropX1=0&cropX2=742&cropY1=208&cropY2=951,1854,Manufacturing  ==> solar panel components,1.3 BUSD,0.0 millions USD,,1941,LIN JIANhua,1803.0,1854
2248,lIN,55 years old,1855,None,None,https://specials-images.forbesimg.com/imageserve/5628f9d6e4b0ffa7afe624d4/416x416.jpg?background=000000&cropX1=79&cropX2=744&cropY1=3&cropY2=669,1855,"Fashion & Retail  ==> footwear, apparel",1.3 BUSD,nan millions USD,,1941,LIN TIANFu,1804.0,1855
5892,LINDH,38 years old,1856,F,None,https://specials-images.forbesimg.com/imageserve/5628f9d6e4b0ffa7afe624d4/416x416.jpg?background=000000&cropX1=79&cropX2=744&cropY1=3&cropY2=669,1856,Diversified  ==> investments,1.3 BUSD,0.0 millions USD,,2021,louise Lindh,1805.0,1856
8935,LIU,65 years old,1857,M,China,https://specials-images.forbesimg.com/imageserve/0cbb1af7d866aae7ae316d58d6f367e8/416x416.jpg?background=000000&cropX1=81&cropX2=741&cropY1=5&cropY2=666,1857,Fashion & Retail  ==> pharmacies,1.3 BUSD,0.0 millions USD,,1749,LIU BAOLin,1806.0,1857
5285,llado ferNANDEZ-URRUTIa,84 years old,1858,None,None,https://specials-images.forbesimg.com/imageserve/5a811241a7ea431690134020/416x416.jpg?background=000000&cropX1=849&cropX2=3365&cropY1=0&cropY2=2517,1858,Construction & Engineering  ==> construction,1.3 BUSD,0.0 millions USD,,1818,josE LLADO FERNANDEZ-Urrutia,1807.0,1858
5631,LU,,1859,M,None,https://specials-images.forbesimg.com/imageserve/5a811241a7ea431690134020/416x416.jpg?background=000000&cropX1=849&cropX2=3365&cropY1=0&cropY2=2517,1859,Technology  ==> drones,1.3 BUSD,0.0 millions USD,,1814,lu Di,1808.0,1859
4252,MACMILLAN,58 years old,1860,M,None,https://specials-images.forbesimg.com/imageserve/5a811241a7ea431690134020/416x416.jpg?background=000000&cropX1=849&cropX2=3365&cropY1=0&cropY2=2517,1860,Food and Beverage  ==> Cargill,1.3 BUSD,0.0 millions USD,,1756,"cARGILL MACMILLAN, III.",1809.0,1860
1532,MACMILLAn,68 years old,1861,Male,None,https://specials-images.forbesimg.com/imageserve/5a811241a7ea431690134020/416x416.jpg?background=000000&cropX1=849&cropX2=3365&cropY1=0&cropY2=2517,1861,Food and Beverage  ==> Cargill,1.3 BUSD,0.0 millions USD,,1757,john mACMILLAN,1810.0,1861
4413,MACMILLan,66 years old,1862,None,None,https://specials-images.forbesimg.com/imageserve/5a908f9b31358e79a28a1f10/416x416.jpg?background=000000&cropX1=103&cropX2=2410&cropY1=686&cropY2=2992,1862,Food and Beverage  ==> Cargill,1.3 BUSD,0.0 millions USD,,1758,martha mACMILLAN,1811.0,1862
1729,maCMILLAN,64 years old,1863,None,None,https://specials-images.forbesimg.com/imageserve/5a908f9b31358e79a28a1f10/416x416.jpg?background=000000&cropX1=103&cropX2=2410&cropY1=686&cropY2=2992,1863,Food and Beverage  ==> Cargill,1.3 BUSD,0.0 millions USD,,1759,wiLLIAM MAcmillan,1812.0,1863
3873,martINSON,1982,1864,F,None,https://specials-images.forbesimg.com/imageserve/5a908f9b31358e79a28a1f10/416x416.jpg?background=000000&cropX1=103&cropX2=2410&cropY1=686&cropY2=2992,1864,Diversified  ==> investments,1.3 BUSD,0.0 millions USD,,2031,katarina MARTINson,1813.0,1864
8666,NEWMARk,65 years old,1865,None,None,https://specials-images.forbesimg.com/imageserve/59079b82a7ea437ada26cf0a/416x416.jpg?background=000000&cropX1=0&cropX2=2148&cropY1=201&cropY2=2348,1865,Technology  ==> Craigslist,1.3 BUSD,0.0 millions USD,,1790,cRAIG NEWMark,1814.0,1865
8368,noRDSTROM,84 years old,1866,Male,United States,https://specials-images.forbesimg.com/imageserve/56d0ba12e4b0c144a7f65ae3/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791,1866,Fashion & Retail  ==> Nordstrom department stores,1.3 BUSD,0.0 millions USD,,1778,bruCE NORDSTROm,1815.0,1866
4340,PÉLADEAU,56 years old,1867,Male,None,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624,1867,Media & Entertainment  ==> media,1.3 BUSD,-0.001 millions USD,,1624,pierrE KARL PÉLADEAU,1816.0,1867
7717,penALOZA ALanis,44 years old,1868,M,None,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624,1868,Construction & Engineering  ==> toll roads,1.3 BUSD,0.0 millions USD,,1983,dAVID PENALOZA ALanis,1817.0,1868
1737,POHL,53 years old,1869,None,Germany,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624,1869,Finance and Investments  ==> mutual funds,1.3 BUSD,0.0 millions USD,,2053,andREAS Pohl,1818.0,1869
1923,pOHL,58 years old,1870,Male,None,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624,1870,Finance and Investments  ==> mutual funds,1.3 BUSD,0.0 millions USD,,2054,"reinfrieD POHL, jr.",1819.0,1870
6145,PRASAD,78 years old,1871,M,India,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624,1871,Healthcare  ==> pharmaceuticals,1.3 BUSD,0.0 millions USD,,1830,maHENDRA prasad,1820.0,1871
2217,RABIe,46 years old,1872,M,None,https://specials-images.forbesimg.com/imageserve/5a9827414bbe6f0fa82705bd/416x416.jpg?background=000000&cropX1=0&cropX2=1200&cropY1=105&cropY2=1305,1872,Manufacturing  ==> toys,1.3 BUSD,0.0 millions USD,,1667,ANTON RABIE,1821.0,1872
6181,rinEHArt,41 years old,1873,F,None,https://specials-images.forbesimg.com/imageserve/5a7a4b8da7ea43169012d8be/416x416.jpg?background=000000&cropX1=0&cropX2=1605&cropY1=271&cropY2=1877,1873,Metals & Mining  ==> trust fund,1.3 BUSD,0.0 millions USD,,1821,bianca RINEHART,1822.0,1873
5537,RINEHArt,1988,1874,Female,None,https://specials-images.forbesimg.com/imageserve/5a7a536931358e4955acc865/416x416.jpg?background=000000&cropX1=1187&cropX2=2359&cropY1=97&cropY2=1269,1874,Metals & Mining  ==> trust fund,1.3 BUSD,0.0 millions USD,,1812,giNIA RINehart,1823.0,1874
7815,roVT,65 years old,1875,M,United States,https://specials-images.forbesimg.com/imageserve/5a90911ea7ea434a0c2721cc/416x416.jpg?background=000000&cropX1=438&cropX2=1365&cropY1=66&cropY2=992,1875,"Manufacturing  ==> fertilizer, real estate",1.3 BUSD,0.0 millions USD,,1802,alexaNDER rovt,1824.0,1875
4751,SAFRa,80 years old,1876,F,None,https://specials-images.forbesimg.com/imageserve/5a7c6cb331358e4955acecac/416x416.jpg?background=000000&cropX1=137&cropX2=3925&cropY1=394&cropY2=4183,1876,Finance and Investments  ==> banking,1.3 BUSD,0.0 millions USD,,1793,LILY SAFRa,1825.0,1876
4150,SAHENK,72 years old,1877,Female,Turkey,https://specials-images.forbesimg.com/imageserve/ddbd6d4875910de0fb53a4eb89fcc2f4/416x416.jpg?background=000000&cropX1=15&cropX2=578&cropY1=21&cropY2=584,1877,Diversified  ==> diversified,1.3 BUSD,0.0 millions USD,,1998,deniz SAHENk,1826.0,1877
2105,scHICK,,1878,F,None,https://specials-images.forbesimg.com/imageserve/5a7e1c0131358e4955ad10a9/416x416.jpg?background=000000&cropX1=2030&cropX2=5379&cropY1=270&cropY2=3616,1878,Technology  ==> information technology,1.3 BUSD,0.0 millions USD,,1847,karIN SChick,1827.0,1878
1510,schlEIFER,65 years old,1879,None,USA,https://specials-images.forbesimg.com/imageserve/5a908f4831358e79a28a1f00/416x416.jpg?background=000000&cropX1=1703&cropX2=3960&cropY1=354&cropY2=2613,1879,Healthcare  ==> pharmaceuticals,1.3 BUSD,-29.808000000000003 millions USD,,1862,LEONARD SCHLEIFer,1828.0,1879
7771,schNABEL,72 years old,1880,M,None,https://specials-images.forbesimg.com/imageserve/56c9cd37e4b062f6b59a2c63/416x416.jpg?background=000000&cropX1=2&cropX2=701&cropY1=226&cropY2=925,1880,Manufacturing  ==> chemicals,1.3 BUSD,0.0 millions USD,,1933,dieteR SCHNAbel,1829.0,1880
6302,sHAH,66 years old,1881,None,None,https://specials-images.forbesimg.com/imageserve/e041fff65ccf6e84832824c966725b5a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,1881,Manufacturing  ==> engineering,1.3 BUSD,0.0 millions USD,,1712,bhADRESH SHAh,1830.0,1881
5708,shAO,63 years old,1882,M,None,https://specials-images.forbesimg.com/imageserve/e041fff65ccf6e84832824c966725b5a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,1882,Manufacturing  ==> diversified,1.3 BUSD,0.0 millions USD,,1695,SHAO QINXIAng,1831.0,1882
1340,shEN,47 years old,1883,None,None,https://specials-images.forbesimg.com/imageserve/e041fff65ccf6e84832824c966725b5a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,1883,Technology  ==> online apparel retail,1.3 BUSD,nan millions USD,,1695,erIC YA Shen,1832.0,1883
8241,shIMAMura,92 years old,1884,None,None,https://specials-images.forbesimg.com/imageserve/e041fff65ccf6e84832824c966725b5a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,1884,Fashion & Retail  ==> retail,1.3 BUSD,0.0 millions USD,,1963,nobutoshi SHIMAMURA,1833.0,1884
6268,sHUM,48 years old,1885,None,None,https://specials-images.forbesimg.com/imageserve/5a8df65b31358e4955adff84/416x416.jpg?background=000000&cropX1=189&cropX2=1135&cropY1=0&cropY2=945,1885,Real Estate  ==> real estate,1.3 BUSD,0.0 millions USD,,1147,shum cHIU HUng,1834.0,1885
8265,SOHMEn,78 years old,1886,M,None,https://specials-images.forbesimg.com/imageserve/ccad54e5f2f5a218d27defa679d96f3c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744,1886,Logistics  ==> shipping,1.3 BUSD,nan millions USD,,1147,HELMUT SOHMEN,1835.0,1886
1116,sUN,45 years old,1887,M,China,https://specials-images.forbesimg.com/imageserve/ccad54e5f2f5a218d27defa679d96f3c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744,1887,Technology  ==> lighting,1.3 BUSD,-0.001 millions USD,,2003,sun qiNGHUAN,1836.0,1887
9885,sUN,68 years old,1888,None,People's Republic of China,https://specials-images.forbesimg.com/imageserve/589db1eca7ea431f32192f04/416x416.jpg?background=000000&cropX1=89&cropX2=730&cropY1=105&cropY2=746,1888,Real Estate  ==> real estate,1.3 BUSD,0.0 millions USD,,1841,sun yINHUan,1837.0,1888
3607,suSANTo,68 years old,1889,M,None,https://specials-images.forbesimg.com/imageserve/5a19b178a7ea432f2e7401db/416x416.jpg?background=000000&cropX1=57&cropX2=847&cropY1=85&cropY2=875,1889,Fashion & Retail  ==> supermarkets,1.3 BUSD,0.0 millions USD,,1595,DJOKO SUSAnto,1838.0,1889
6745,TABANCA,61 years old,1890,M,None,https://specials-images.forbesimg.com/imageserve/5a19b178a7ea432f2e7401db/416x416.jpg?background=000000&cropX1=57&cropX2=847&cropY1=85&cropY2=875,1890,Construction & Engineering  ==> Construction,1.3 BUSD,0.0 millions USD,,2088,eROL TABANca,1839.0,1890
9968,TEDJA,72 years old,1891,None,None,https://specials-images.forbesimg.com/imageserve/58ad888b31358e1a35abd0bf/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=63&cropY2=807,1891,Real Estate  ==> real estate,1.3 BUSD,0.0 millions USD,,2102,ALEXANDER tedja,1840.0,1891
9093,tISCH,90 years old,1892,F,United States,https://specials-images.forbesimg.com/imageserve/56ce3338e4b062f6b59a807a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841,1892,Finance and Investments  ==> diversified,1.3 BUSD,0.0 millions USD,,1690,wiLMA TISCh,1841.0,1892
6382,TOSYAli,54 years old,1893,M,None,https://specials-images.forbesimg.com/imageserve/56ce3338e4b062f6b59a807a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841,1893,Metals & Mining  ==> steel,1.3 BUSD,0.0 millions USD,,1886,aYHAN TOsyali,1842.0,1893
1861,toSYALi,52 years old,1894,M,None,https://specials-images.forbesimg.com/imageserve/56ce3338e4b062f6b59a807a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841,1894,Metals & Mining  ==> steel,1.3 BUSD,0.0 millions USD,,1887,fATIH TOSyali,1843.0,1894
8000,traN DINh,57 years old,1895,M,None,https://specials-images.forbesimg.com/imageserve/56ce3338e4b062f6b59a807a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841,1895,"Manufacturing  ==> steel, heavy industry",1.3 BUSD,0.0 millions USD,,1865,tran dINH Long,1844.0,1895
7662,tsAI,68 years old,1896,M,None,https://specials-images.forbesimg.com/imageserve/58cc4ea831358e1a35ad3866/416x416.jpg?background=000000&cropX1=188&cropX2=689&cropY1=140&cropY2=641,1896,Technology  ==> semiconductors,1.3 BUSD,0.0 millions USD,,1723,TSAI MING-KAI,1845.0,1896
4377,tyKAC,54 years old,1897,None,None,https://specials-images.forbesimg.com/imageserve/5a7dd4e9a7ea431690131787/416x416.jpg?background=000000&cropX1=1134&cropX2=2843&cropY1=0&cropY2=1710,1897,Metals & Mining  ==> coal mines,1.3 BUSD,0.0 millions USD,,1834,PAVEL TYKAC,1846.0,1897
2226,ulLAl,57 years old,1898,F,United States,https://specials-images.forbesimg.com/imageserve/5554cad4e4b0bacdbd75184a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863,1898,Technology  ==> technology,1.3 BUSD,0.0 millions USD,,1746,jaySHREE ULlal,1847.0,1898
7400,WAN,77 years old,1899,None,None,https://specials-images.forbesimg.com/imageserve/5554cad4e4b0bacdbd75184a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863,1899,Food and Beverage  ==> food,1.3 BUSD,0.0 millions USD,,2145,waN LONG,1848.0,1899
9652,waNG,67 years old,1900,Male,None,https://specials-images.forbesimg.com/imageserve/5554cad4e4b0bacdbd75184a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863,1900,Automotive  ==> auto distribution,1.3 BUSD,0.0 millions USD,,1866,wanG MUQIng,1849.0,1900
5891,WANG,68 years old,1901,None,China,https://specials-images.forbesimg.com/imageserve/5554cad4e4b0bacdbd75184a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863,1901,Food and Beverage  ==> food sweeteners,1.3 BUSD,0.0 millions USD,,1833,WANG YONG,1850.0,1901
2181,WELKER,1987,1902,F,None,https://specials-images.forbesimg.com/imageserve/5554cad4e4b0bacdbd75184a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863,1902,Metals & Mining  ==> trust fund,1.3 BUSD,0.0 millions USD,,1822,HOPE WELKER,1851.0,1902
5494,wEN,52 years old,1903,None,People's Republic of China,https://specials-images.forbesimg.com/imageserve/5a7d08c7a7ea431690130db0/416x416.jpg?background=000000&cropX1=823&cropX2=3492&cropY1=0&cropY2=2667,1903,Service  ==> wastewater treatment,1.3 BUSD,-0.001 millions USD,,1871,WEN YIBO,1852.0,1903
2456,wiNN,71 years old,1904,M,United States,https://specials-images.forbesimg.com/imageserve/5a90b07531358e79a28a2165/416x416.jpg?background=000000&cropX1=4&cropX2=2083&cropY1=210&cropY2=2290,1904,Real Estate  ==> real estate services,1.3 BUSD,0.0 millions USD,,1658,stEPHEN T. winn,1853.0,1904
1686,wU,83 years old,1905,None,None,https://specials-images.forbesimg.com/imageserve/a5562f28b8b0bcbd132002c1a08dce80/416x416.jpg?background=000000&cropX1=118&cropX2=649&cropY1=37&cropY2=569,1905,Real Estate  ==> real estate,1.3 BUSD,0.0 millions USD,,1885,gordON Wu,1854.0,1905
2614,WU,44 years old,1906,Female,None,https://specials-images.forbesimg.com/imageserve/a5562f28b8b0bcbd132002c1a08dce80/416x416.jpg?background=000000&cropX1=118&cropX2=649&cropY1=37&cropY2=569,1906,Manufacturing  ==> packaging,1.3 BUSD,0.0 millions USD,,1838,WU LANLAn,1855.0,1906
2616,xU,59 years old,1907,None,None,https://specials-images.forbesimg.com/imageserve/a5562f28b8b0bcbd132002c1a08dce80/416x416.jpg?background=000000&cropX1=118&cropX2=649&cropY1=37&cropY2=569,1907,Technology  ==> software,1.3 BUSD,0.0 millions USD,,2065,xu ZIQUAN,1856.0,1907
2437,yANG,,1908,None,People's Republic of China,https://specials-images.forbesimg.com/imageserve/a5562f28b8b0bcbd132002c1a08dce80/416x416.jpg?background=000000&cropX1=118&cropX2=649&cropY1=37&cropY2=569,1908,Service  ==> education,1.3 BUSD,0.0 millions USD,,1878,yang MEIRONG,1857.0,1908
8732,yaNG,58 years old,1909,Male,None,https://specials-images.forbesimg.com/imageserve/5a8dfb21a7ea43169014106c/416x416.jpg?background=000000&cropX1=5&cropX2=2336&cropY1=250&cropY2=2583,1909,Food and Beverage  ==> brewery,1.3 BUSD,0.0 millions USD,,1609,YANG TINGDong,1858.0,1909
7285,YOU,60 years old,1910,None,None,https://specials-images.forbesimg.com/imageserve/5a8dfb21a7ea43169014106c/416x416.jpg?background=000000&cropX1=5&cropX2=2336&cropY1=250&cropY2=2583,1910,"Manufacturing  ==> chemicals, spandex",1.3 BUSD,0.0 millions USD,,1957,you xIAOPING,1859.0,1910
8496,YU,58 years old,1911,M,None,https://specials-images.forbesimg.com/imageserve/1bd57d61bff2fbf42cc46b5d3d2a4bd6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747,1911,Real Estate  ==> real estate,1.3 BUSD,0.0 millions USD,,1940,yu PEIDi,1860.0,1911
7638,yU,52 years old,1912,None,None,https://specials-images.forbesimg.com/imageserve/1bd57d61bff2fbf42cc46b5d3d2a4bd6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747,1912,Manufacturing  ==> glass,1.3 BUSD,0.0 millions USD,,2086,yu QIBING,1861.0,1912
5800,yU,56 years old,1913,None,None,https://specials-images.forbesimg.com/imageserve/1bd57d61bff2fbf42cc46b5d3d2a4bd6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747,1913,Fashion & Retail  ==> costume jewelry,1.3 BUSD,-0.001 millions USD,,1842,yu YUNXin,1862.0,1913
5930,zAN,55 years old,1914,M,None,https://specials-images.forbesimg.com/imageserve/5a7d1d8c4bbe6f2652f51243/416x416.jpg?background=000000&cropX1=216&cropX2=1272&cropY1=11&cropY2=1067,1914,Diversified  ==> diversified,1.3 BUSD,-0.002 millions USD,,1867,zAN SHENGda,1863.0,1914
3577,zHANg,66 years old,1915,None,None,https://specials-images.forbesimg.com/imageserve/beb773dd7c933c68e881a0d5b72f89ae/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744,1915,Real Estate  ==> real estate,1.3 BUSD,0.001 millions USD,,1903,zhang GUIping,1864.0,1915
