ID,Position,Worth,First Name,Last Name,Age,Gender_cat,Source,Country,Image,Nationality,name,country
6823,1574,1.5 BUSD,Chen,Chen,52,Male,Telecom  ==> communications equipment,China,https://specials-images.forbesimg.com/imageserve/871285167e7dcc8b92191ae50f6c442b/416x416.jpg?background=000000&cropX1=27&cropX2=695&cropY1=0&cropY2=669,,Chen Qingzhou,China
3377,1575,1.5 BUSD,Richard,Desmond,66,Male,Media & Entertainment  ==> publishing,United Kingdom,https://specials-images.forbesimg.com/imageserve/5a81618831358e4955ad3474/416x416.jpg?background=000000&cropX1=2&cropX2=963&cropY1=4&cropY2=964,,Richard Desmond,United Kingdom
2038,1576,1.5 BUSD,Mohammed,Dewji,43,Male,Diversified  ==> diversified,Tanzania,https://specials-images.forbesimg.com/imageserve/f4702a40d1bf22563232e0028aa968db/416x416.jpg?background=000000&cropX1=43&cropX2=724&cropY1=27&cropY2=709,,Mohammed Dewji,Tanzania
3475,1577,1.5 BUSD,Carl,Douglas,57,Male,Diversified  ==> investments,Sweden,https://specials-images.forbesimg.com/imageserve/f4702a40d1bf22563232e0028aa968db/416x416.jpg?background=000000&cropX1=43&cropX2=724&cropY1=27&cropY2=709,,Carl Douglas,Sweden
7379,1578,1.5 BUSD,Eric,Douglas,50,Not Available,Diversified  ==> investments,Sweden,https://specials-images.forbesimg.com/imageserve/f4702a40d1bf22563232e0028aa968db/416x416.jpg?background=000000&cropX1=43&cropX2=724&cropY1=27&cropY2=709,,Eric Douglas,Sweden
6211,1579,1.5 BUSD,Bulent,Eczacibasi,68,Male,"Diversified  ==> pharmaceuticals, diversified",Turkey,https://specials-images.forbesimg.com/imageserve/5a8145264bbe6f2652f54743/416x416.jpg?background=000000&cropX1=1247&cropX2=5069&cropY1=18&cropY2=3839,,Bulent Eczacibasi,Turkey
7030,1580,1.5 BUSD,Faruk,Eczacibasi,64,Male,"Diversified  ==> pharmaceuticals, diversified",Turkey,https://specials-images.forbesimg.com/imageserve/58b73e0da7ea431f321a6e54/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825,,Faruk Eczacibasi,Turkey
4968,1581,1.5 BUSD,Martha,Ford,92,Not Available,Automotive  ==> Ford Motor,United States,https://specials-images.forbesimg.com/imageserve/5a9082694bbe6f0fa8266714/416x416.jpg?background=000000&cropX1=0&cropX2=3147&cropY1=573&cropY2=3722,,Martha Ford,United States
4455,1582,1.5 BUSD,Yasuhiro,Fukushima,70,Male,Media & Entertainment  ==> video games,Japan,https://specials-images.forbesimg.com/imageserve/5ac253e14bbe6f2310f13bf3/416x416.jpg?background=000000&cropX1=8&cropX2=1303&cropY1=13&cropY2=1307,,Yasuhiro Fukushima,Japan
5277,1583,1.5 BUSD,Reinold,Geiger,70,Male,Fashion & Retail  ==> beauty products,Austria,https://specials-images.forbesimg.com/imageserve/482b1e410f2933c5084a9abd0c96cb54/416x416.jpg?background=000000&cropX1=130&cropX2=739&cropY1=0&cropY2=609,,Reinold Geiger,Austria
3578,1584,1.5 BUSD,Saad,Hariri,48,Not Available,"Construction & Engineering  ==> construction, investments",Lebanon,https://specials-images.forbesimg.com/imageserve/5a7fc22831358e4955ad2151/416x416.jpg?background=000000&cropX1=4&cropX2=892&cropY1=161&cropY2=1049,,Saad Hariri,Lebanon
9713,1585,1.5 BUSD,Richard,Hayne,70,Male,Fashion & Retail  ==> Urban Outfitters,United States,https://specials-images.forbesimg.com/imageserve/b741e71d3d0dfc959f5bb38b566cebd6/416x416.jpg?background=000000&cropX1=39&cropX2=712&cropY1=92&cropY2=766,,Richard Hayne,United States
7845,1586,1.5 BUSD,Ilona,Herlin,53,Not Available,"Manufacturing  ==> elevators, escalators",Finland,https://specials-images.forbesimg.com/imageserve/b741e71d3d0dfc959f5bb38b566cebd6/416x416.jpg?background=000000&cropX1=39&cropX2=712&cropY1=92&cropY2=766,,Ilona Herlin,Finland
3757,1587,1.5 BUSD,Asok,Hiranandani,63,Male,Real Estate  ==> real estate,Singapore,https://specials-images.forbesimg.com/imageserve/5a80ea6631358e4955ad2e42/416x416.jpg?background=000000&cropX1=3&cropX2=570&cropY1=2&cropY2=569,,Asok Kumar Hiranandani,Singapore
7387,1588,1.5 BUSD,Niranjan,Hiranandani,68,Not Available,Real Estate  ==> real estate,India,https://specials-images.forbesimg.com/imageserve/5a7f3d744bbe6f2652f52fc2/416x416.jpg?background=000000&cropX1=3&cropX2=1619&cropY1=324&cropY2=1939,,Niranjan Hiranandani,India
9147,1589,1.5 BUSD,Huang,Huang,59,Male,Media & Entertainment  ==> amusement parks,China,https://specials-images.forbesimg.com/imageserve/56c68b36e4b062f6b59a1448/416x416.jpg?background=000000&cropX1=0&cropX2=731&cropY1=124&cropY2=856,,Huang Qiaoling,China
7206,1590,1.5 BUSD,Huang,Huang,48,Male,Logistics  ==> logistics,China,https://specials-images.forbesimg.com/imageserve/56c68b36e4b062f6b59a1448/416x416.jpg?background=000000&cropX1=0&cropX2=731&cropY1=124&cropY2=856,,Huang Zhuangmian,China
8538,1591,1.5 BUSD,Hal,Jackman,86,Male,"Finance and Investments  ==> insurance, investments",Canada,https://specials-images.forbesimg.com/imageserve/56c65371e4b062f6b59a0fb1/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=3&cropY2=746,,Hal Jackman,Canada
5495,1592,1.5 BUSD,Anurang,Jain,56,Male,Manufacturing  ==> auto parts,India,https://specials-images.forbesimg.com/imageserve/56c65371e4b062f6b59a0fb1/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=3&cropY2=746,,Anurang Jain,India
6320,1593,1.5 BUSD,Keeree,Kanjanapas,67,Male,Real Estate  ==> transportation,Thailand,https://specials-images.forbesimg.com/imageserve/5ad8e3f731358e4112b82fb1/416x416.jpg?background=000000&cropX1=0&cropX2=2817&cropY1=495&cropY2=3314,,Keeree Kanjanapas,Thailand
7302,1594,1.5 BUSD,Kim,Kim,45,Male,Food and Beverage  ==> food,South Korea,https://specials-images.forbesimg.com/imageserve/553a4c90e4b0bacdbd7494fc/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=76&cropY2=819,,Kim Nam-Jung,South Korea
2802,1595,1.5 BUSD,Seth,Klarman,61,Male,Finance and Investments  ==> investments,United States,https://specials-images.forbesimg.com/imageserve/5a9082de31358e79a28a1d7c/416x416.jpg?background=000000&cropX1=0&cropX2=2670&cropY1=109&cropY2=2778,,Seth Klarman,United States
3565,1596,1.5 BUSD,Alexander,Klyachin,51,Male,Real Estate  ==> real estate,Russia,https://specials-images.forbesimg.com/imageserve/58accb224bbe6f0e55873fc8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=23&cropY2=767,,Alexander Klyachin,Russia
5152,1597,1.5 BUSD,Yuriy,Kosiuk,50,Male,Food and Beverage  ==> agriculture,Ukraine,https://specials-images.forbesimg.com/imageserve/e49a1f5b0da26b59b05a4a9db6ab9297/416x416.jpg?background=000000&cropX1=19&cropX2=707&cropY1=55&cropY2=743,,Yuriy Kosiuk,Ukraine
5832,1598,1.5 BUSD,Miguel,Krigsner,68,Male,Fashion & Retail  ==> cosmetics,Brazil,https://specials-images.forbesimg.com/imageserve/b9ab1ce76ad01ef77189b9172be31aa1/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=60&cropY2=804,,Miguel Krigsner,Brazil
8274,1599,1.5 BUSD,Lee,Lee,66,Male,Manufacturing  ==> glass,China,https://specials-images.forbesimg.com/imageserve/5a875a434bbe6f2652f5cb99/416x416.jpg?background=000000&cropX1=360&cropX2=1479&cropY1=168&cropY2=1288,,Lee Yin Yee,China
8063,1600,1.5 BUSD,Nicola,Leibinger-kammueller,58,Not Available,Manufacturing  ==> manufacturing,Germany,https://specials-images.forbesimg.com/imageserve/5a7e306031358e4955ad11cf/416x416.jpg?background=000000&cropX1=1814&cropX2=5505&cropY1=24&cropY2=3712,,Nicola Leibinger-Kammueller,Germany
9369,1601,1.5 BUSD,Li,Li,41,Male,Technology  ==> online games,China,https://specials-images.forbesimg.com/imageserve/5a7e306031358e4955ad11cf/416x416.jpg?background=000000&cropX1=1814&cropX2=5505&cropY1=24&cropY2=3712,,Li Weiwei,China
1365,1602,1.5 BUSD,William,Li,43,Male,Automotive  ==> automobiles,China,https://specials-images.forbesimg.com/imageserve/5a86c00e31358e4955ad9b06/416x416.jpg?background=000000&cropX1=446&cropX2=2439&cropY1=9&cropY2=2000,,William Li,China
5699,1603,1.5 BUSD,Li,Li,55,Not Available,Healthcare  ==> pharmaceuticals,China,https://specials-images.forbesimg.com/imageserve/5a86c00e31358e4955ad9b06/416x416.jpg?background=000000&cropX1=446&cropX2=2439&cropY1=9&cropY2=2000,,Li Yihai,China
8481,1604,1.5 BUSD,Li,Li,41,Not Available,Manufacturing  ==> chemicals,China,https://specials-images.forbesimg.com/imageserve/5a86c00e31358e4955ad9b06/416x416.jpg?background=000000&cropX1=446&cropX2=2439&cropY1=9&cropY2=2000,,Li Yong,China
1407,1605,1.5 BUSD,Lin,Lin,68,Male,Fashion & Retail  ==> supermarkets,Taiwan,https://specials-images.forbesimg.com/imageserve/9a905fda59c7cef0f578aa9c7cc945d4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=11&cropY2=755,,Lin Ming-hsiung,Taiwan
1525,1606,1.5 BUSD,Lou,Lou,64,Male,Real Estate  ==> real estate,China,https://specials-images.forbesimg.com/imageserve/562a8f82e4b0ffa7afe63754/416x416.jpg?background=000000&cropX1=121&cropX2=744&cropY1=187&cropY2=811,,Lou Zhongfu,China
1379,1607,1.5 BUSD,Low,Low tuck,70,Not Available,Energy  ==> coal,Indonesia,https://specials-images.forbesimg.com/imageserve/81d79597a719079525541ff737032aa2/416x416.jpg?background=000000&cropX1=138&cropX2=626&cropY1=585&cropY2=1073,,Low Tuck Kwong,Indonesia
2090,1608,1.5 BUSD,P.n.c.,Menon,69,Male,Real Estate  ==> real estate,Oman,https://specials-images.forbesimg.com/imageserve/5a7fd965a7ea43169013324c/416x416.jpg?background=000000&cropX1=2857&cropX2=5247&cropY1=8&cropY2=2396,,P.N.C. Menon,Oman
4996,1609,1.5 BUSD,Thomas,Meyer,58,Male,Fashion & Retail  ==> apparel retailer,Switzerland,https://specials-images.forbesimg.com/imageserve/5a7fd965a7ea43169013324c/416x416.jpg?background=000000&cropX1=2857&cropX2=5247&cropY1=8&cropY2=2396,,Thomas Meyer,Switzerland
1591,1610,1.5 BUSD,Ezra,Nahmad,72,Male,Finance and Investments  ==> art,Monaco,https://specials-images.forbesimg.com/imageserve/589fd5d54bbe6f0e5586907e/416x416.jpg?background=000000&cropX1=174&cropX2=652&cropY1=303&cropY2=782,,Ezra Nahmad,Monaco
5476,1611,1.5 BUSD,Judith,Neilson,72,Not Available,Finance and Investments  ==> investments,Australia,https://specials-images.forbesimg.com/imageserve/5a7a596c31358e4955acc8e9/416x416.jpg?background=000000&cropX1=1125&cropX2=3433&cropY1=12&cropY2=2320,,Judith Neilson,Australia
3245,1612,1.5 BUSD,Madeleine,Olsson ericksson,73,Not Available,Diversified  ==> diversified,Sweden,https://specials-images.forbesimg.com/imageserve/de1a43db35ae6e3cb505ff6a132c2db2/416x416.jpg?background=000000&cropX1=180&cropX2=744&cropY1=240&cropY2=804,,Madeleine Olsson Ericksson,Sweden
9588,1613,1.5 BUSD,Ou,Ou,48,Not Available,Real Estate  ==> real estate,China,https://specials-images.forbesimg.com/imageserve/de1a43db35ae6e3cb505ff6a132c2db2/416x416.jpg?background=000000&cropX1=180&cropX2=744&cropY1=240&cropY2=804,,Ou Zonghong,China
8936,1614,1.5 BUSD,Eren,Ozmen,59,Female,Manufacturing  ==> aerospace,United States,https://specials-images.forbesimg.com/imageserve/5a9f20b331358e79a28b2d5f/416x416.jpg?background=000000&cropX1=0&cropX2=2472&cropY1=168&cropY2=2638,,Eren Ozmen,United States
6603,1615,1.5 BUSD,Fatih,Ozmen,60,Male,Manufacturing  ==> aerospace,United States,https://specials-images.forbesimg.com/imageserve/5a9f218d31358e79a28b2d7f/416x416.jpg?background=000000&cropX1=0&cropX2=2472&cropY1=89&cropY2=2559,,Fatih Ozmen,United States
8214,1616,1.5 BUSD,Jose,Peres,77,Male,Real Estate  ==> shopping malls,Brazil,https://specials-images.forbesimg.com/imageserve/5a7b8aad4bbe6f2652f4f096/416x416.jpg?background=000000&cropX1=2609&cropX2=4884&cropY1=14&cropY2=2290,,Jose Isaac Peres,Brazil
1953,1617,1.5 BUSD,Mark,Pincus,52,Male,Technology  ==> online games,United States,https://specials-images.forbesimg.com/imageserve/5a90820b31358e79a28a1d51/416x416.jpg?background=000000&cropX1=1096&cropX2=4271&cropY1=380&cropY2=3553,,Mark Pincus,United States
3212,1618,1.5 BUSD,Kevin,Plank,45,Male,Fashion & Retail  ==> Under Armour,United States,https://specials-images.forbesimg.com/imageserve/5a9087ca31358e79a28a1e3a/416x416.jpg?background=000000&cropX1=2143&cropX2=3423&cropY1=223&cropY2=1502,,Kevin Plank,United States
6312,1619,1.5 BUSD,Nicholas,Pritzker,74,Not Available,"Service  ==> hotels, investments",United States,https://specials-images.forbesimg.com/imageserve/5a90888d31358e79a28a1e6e/416x416.jpg?background=000000&cropX1=445&cropX2=1670&cropY1=514&cropY2=1740,,"Nicholas Pritzker, II.",United States
6350,1620,1.5 BUSD,Que,Que,54,Male,Healthcare  ==> pharmaceuticals,China,https://specials-images.forbesimg.com/imageserve/5a90888d31358e79a28a1e6e/416x416.jpg?background=000000&cropX1=445&cropX2=1670&cropY1=514&cropY2=1740,,Que Wenbin,China
